GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
cdb4-3b35-a51a-a96e-fd21,0.000976562,4027,33199
7adc-477c-dca1-b327-36fa,0.000796262,2812,27905
cbf3-4438-1ee0-41b8-a8df,0.00023593,9990,31508
c003-b49f-ff75-8f26-fe64,0.000411987,6327,32399
3234-241-2b59-c397-86eb,0.000183521,11509,27748
5285-8f8a-cb23-7166-d143,0.00023815,11509,26390
7403-3169-85e2-7378-c08f,0.000609663,3163,21091
8447-8f23-2ffb-3226-7538,0.000205994,19162,22266
1855-e95f-35f-4850-1b85,0.000305868,5393,27129
7897-8f5d-d5c7-4ec0-34f9,0.000541923,6037,31583
a88d-34c6-7c6d-e33e-9737,0.000734082,1989,23124
fad5-a4da-4c2e-8c8-319a,0.000603497,6797,25273
a699-e2a6-3674-a9f8-2af6,0.000976562,4,31864
ef4d-1c86-aa50-5f6a-1a35,0.000541923,4863,31243
c1aa-a4eb-d3f5-f407-6f3c,0.000685871,4963,29316
a636-cac9-1470-7a2b-bed0,0.000428669,9592,28386
9e09-5267-9c2f-531-8993,3.16049e-05,15182,24205
6d6a-dda7-b00d-5b2a-606e,0.000804663,2696,23265
cf93-fed7-9c05-2904-d465,0.00030899,5173,27722
8ebb-c70d-26cc-2aeb-cc3e,0.000411987,11254,27107
b060-9855-a9e6-606d-f37f,0.000549316,5382,25327
dcfc-6e9f-e6b6-edbf-e9ca,0.000669041,3988,22757
79a2-9433-d586-2388-f4a0,0.000541923,4211,30061
c905-2ddc-8afd-1fa5-8751,0.000353894,4479,27527
e526-3055-6f6-7c29-383b,0.000859873,2630,16135
a2f2-a6d1-62f6-2def-c676,0.000428669,10592,25878
fca7-817a-ec0f-5f9d-af69,0.000902867,1469,17133
b285-49e5-c27f-a950-3b23,0.000609663,6587,25247
51bd-d857-936a-3a21-ae38,0.000796262,4861,29606
f488-a8d2-baf4-a9f-7ff,0.000686646,7399,23980
4a41-5344-dea7-cc0-fc94,0.000771605,4745,24711
19ca-5e7d-d4eb-ad34-989f,0.000411987,11961,27257
cd3b-d054-c455-abe3-dd14,0.000509779,13044,26303
d431-18f9-5986-d63a-b0da,0.000281632,19983,21337
9d3d-9167-913b-d5b6-177a,0.000734082,7643,26798
c4e3-878c-1482-75-1d62,0.000530842,7103,24715
ef1f-f8c5-d42c-8908-9ef0,0.00023593,9283,31152
9515-2645-3057-2650-fbfb,0.000669041,2824,21912
47d1-289d-9eec-2fa0-ef40,0.000549316,6774,30016
7480-b1be-a061-948d-d637,0.000825976,1376,22535
ff32-81b0-478b-c8d2-4c3a,0.00115741,3311,21524
5c96-c42d-956f-e40c-920d,0.000520365,7094,23609
ab24-5ac1-4daf-b55d-4843,0.00072576,3707,20593
201b-8917-f673-ea0f-dc36,0.000353894,14187,29103
73d5-3d-e172-2e8a-1464,0.00154321,2942,25563
883b-f160-e1a1-24d4-2dd4,0.000732422,9765,29335
bb3b-70c8-c6de-5902-522a,0.000732422,284,33146
43f5-88d6-deb1-1bcd-65a,0.000211689,12926,24760
6ba7-8adc-2635-4d19-b966,0.000611735,14179,24313
3a99-8645-7485-3753-38ef,0.000685871,8610,26614
e0a4-91ec-487f-6da-df05,0.000796262,1730,25552
9e39-8831-3856-c889-7b97,0.000530842,5680,28884
380-bcba-115b-4c00-c394,0.000353894,5287,29497
2576-9224-1346-984b-29b6,0.000868056,1327,26835
1596-3cd9-e86-ecbb-a46d,0.000743378,1867,19607
a535-a1a6-f4d9-384b-52fa,0.000364255,2690,23393
4ff-4b87-bac9-fe3e-bfc0,0.000440449,10908,22686
7b9a-c516-59bf-7a1e-a4c6,0.00308642,687,25283
8713-fe1c-d898-7bec-3667,0.000771605,6836,24270
41ae-ff1e-a2dd-9393-2b28,0.000381039,14825,23516
5edc-f2d-f03e-b89b-894c,0.000812884,4369,26001
9505-9612-1900-76a5-8210,0.000367041,5808,26719
2fad-d30a-53b5-845-4ef6,0.000381039,12201,26250
79c5-c9bc-9f72-92c5-4061,0.000375509,8621,21452
92ac-49ea-4737-e661-522f,0.000381039,6642,26334
125-15c9-fc74-a097-a88f,0.000652894,8454,18564
786f-2257-6374-fe75-8866,0.00030899,10208,27598
dffb-9ead-3d80-aa3b-5835,0.00042336,6693,22267
1c72-c5da-48b5-42b2-5203,0.000796262,821,29339
b079-1ec3-7f1d-6af-fb0a,0.000976562,2383,33847
70e9-8f9e-d877-787e-1500,0.000609663,7822,28404
567a-28a2-d738-9697-a98a,0.000541923,4943,29400
1358-b309-6f64-5c0d-f5bc,0.000367041,18910,21824
1e7e-b582-7070-f5b6-4c19,0.000231743,10889,29468
33ac-1030-b30a-e99f-d2e7,0.000253903,15355,20685
1d85-7c55-3c73-d08f-65f4,0.000611735,11859,23820
f5a-f05c-2edc-5572-9baf,0.000509779,8235,24550
5e7e-8b39-c6d5-a4eb-3a16,0.00217014,1689,16148
a480-3771-2ee-8b39-c919,0.000707223,7063,22749
116e-9855-5f0d-d843-3d40,0.0148748,3900,23252
9924-7cc3-74b1-9c12-7fd,0.00069953,5972,19218
3dca-f138-df0b-8d6b-e35b,0.000771605,3718,26971
477a-d1fb-ae06-2685-5f66,0.00023815,7504,28546
556f-a7d5-1da7-37af-2f6d,0.00023593,6060,32697
cf8-6757-bd5c-bafe-8ddd,0.000353894,10321,28252
1cc2-4c60-b325-8577-d0c5,0.000541923,5651,33581
733d-afd1-2865-d025-6381,0.000578183,11039,21911
f0dc-84ca-21db-e83-bc79,0.000734082,6190,20857
3f5-d928-b5c8-b71b-5e9f,0.000549316,4740,30813
4367-e261-1de0-5710-83d3,0.000381039,8995,28306
9ba6-a6af-eba7-516e-5dca,0.000428669,7604,26172
4a46-d7fc-8822-58b7-86ef,0.000611735,5797,27541
e5d8-ac48-dda7-d17f-fdb7,0.000858307,784,23602
396f-1235-a524-5430-f4fe,0.000549316,3534,30565
986e-564a-99c9-6bc8-66ed,0.000685871,5285,26112
b1ae-2bfa-bd1-56d2-802a,0.000611735,5408,22491
a943-8e2d-71d5-bc78-3c96,0.000549316,6367,22923
94f5-cd65-266f-d3db-b404,0.131687,967,23731
d3dc-873e-f746-c77d-79c9,0.00030899,11263,19274
25ed-fd82-4423-4405-1980,0.00064373,4265,24282
302f-67a7-cdec-7285-2513,0.00023593,14521,26022
5586-6f1c-412b-2372-e1a1,0.00154495,4925,17696
d5a9-957-6674-7b4f-1f9d,0.000428669,10770,27262
2f3a-d4f9-9c0-7f3f-25e9,0.000771605,1208,24011
bb61-490d-67ba-e62d-b89e,0.000685871,8135,21892
de5a-43b3-f1e3-44ce-bf02,0.000411987,8376,33135
b9e4-d6a2-3c55-219e-bccf,0.00054,7649,18636
f4f3-c7dd-9dc5-4311-aa21,0.000732422,1483,31034
2e07-8e7b-412b-c202-a9bc,0.00023593,8307,31944
c9d3-a3a5-a8d5-4a31-146d,0.000686646,7766,21698
465a-875e-7a29-abbc-6250,0.000549316,4736,27500
22f5-bb40-faec-3674-acaf,0.000411987,7671,31295
b3da-509c-bb9e-14bf-8d81,0.00240341,5798,15158
4d3a-42c7-f86e-6d51-b1f9,0.000609663,7233,25451
255d-3724-559f-ce32-8155,0.000482253,12116,27770
6a0c-148d-8b3-e435-c049,0.000330037,10388,23565
6b04-72b-7b89-65f0-3d9f,0.00288,3490,23482
2839-4620-5b12-381-c8dd,0.000353894,10377,27600
c0db-c4c6-af5e-167a-92f8,0.000421496,9062,24036
30b4-8086-a785-3967-64bc,0.000541923,5418,34865
4779-6244-3dfc-f6d7-78be,0.000509779,3763,23887
5e01-e049-55e-c9e8-c3a1,0.000976562,131,30362
fba-736e-cf33-6035-7807,0.000549316,3356,28554
de45-798e-7eb0-a4b3-ac60,0.000603497,9182,19783
ff63-59be-3ae9-3d5f-5096,0.00064373,6242,24325
7450-8202-b41e-fa7d-9447,0.000248062,11935,21365
8cc3-f9e0-ee06-c7ac-373f,0.000732422,6940,29170
3e9c-7b53-4593-b6bd-2840,0.00711274,2809,18107
ad2e-e715-d190-614c-e193,0.000685871,6069,26274
65d7-ee0f-db73-53dd-b5bb,0.000353894,10246,28893
594f-24a6-d909-8c7c-581d,0.0493827,1283,27777
e66-4e94-f559-3eb1-c159,0.00195312,5875,27811
8a02-7c4e-3b3b-6575-d02c,0.00023593,5814,29227
abdc-7b54-f515-84e5-7d1,0.000530842,7876,28048
8117-11e5-be88-7670-5096,0.000732422,2515,23300
8a1-2c40-aa2c-4517-5491,0.000180845,17261,20251
7bfa-ceb8-6e3-ca16-9394,0.000541923,7428,32665
1eab-e85f-4966-ae9c-694d,0.00154321,3208,29099
e0b2-5416-81b6-e796-1e2d,0.000353894,6795,26903
154a-641-68c-5eb1-b4dd,0.000732422,3346,31648
2847-4db8-c3c3-2f5d-1363,0.000710929,7630,19120
ccc0-226f-bf3-9083-51cc,0.00303407,3972,18854
abb9-82cb-5382-cf71-6746,0.00030899,10244,33617
ceb2-1157-610b-5024-59c8,0.000743378,5424,22333
f4d5-fb97-a26-2339-e1d2,0.000353894,5287,29428
1803-fe1c-bde0-6f53-fcbb,0.00030899,15413,28646
1953-4fae-4769-ce2f-d62b,0.000749375,8505,15972
5572-d524-a714-1b5b-74ca,0.000381039,11580,26250
64c7-c5dc-96bd-e990-67ee,0.000381039,9254,27304
b60-e824-f0cc-bf6b-2082,0.000424816,7689,26673
c3f0-2637-a94d-528c-c112,0.000565778,9235,22967
72f8-b753-86ef-9b6-a0e3,0.000530842,8854,28256
a98a-ab70-295b-1f70-f171,0.000976562,274,32571
85bd-7e76-8ce5-b743-8490,0.00030899,6889,27107
43b3-5d94-503a-c8b6-3059,0.000541923,2893,33618
3768-8d6f-391f-c070-6d18,0.000411987,10480,22860
935-72d-778-21be-3e29,0.000652894,8698,19681
90e2-2bb8-fae2-98c3-c297,0.000530842,12832,26645
9fb2-bef1-bc38-a72a-e0af,0.000541923,6564,31871
fa61-380d-c67-f543-d0d0,0.000976562,808,27494
cefe-6423-f605-6c28-a493,0.000848258,1526,18141
c1a2-a652-e9bb-c3d6-5c0e,0.000541923,3850,29398
9ec6-6389-1b00-5afe-ab3,0.000305868,13496,24881
9d02-61ce-7046-dfc3-69e5,0.000428669,10706,24874
bae9-f354-40fa-69af-fcea,0.000367041,10768,25217
d464-80e1-b35a-dd8d-2a2f,0.000609663,7704,27840
fc17-14f3-951e-eb27-3615,0.000353894,8382,29213
6817-3c12-c64d-a912-a5c1,0.000541923,5545,25553
c337-2d4a-62ca-c19f-a159,0.00192,3065,25604
5a1a-9603-223b-d74-7391,0.00023593,9531,26861
be99-a56d-2af9-b496-fba0,0.00304832,2388,13753
c1cf-2da7-82b6-881c-d6b9,0.000611735,5414,24326
2877-4b54-403-8b41-cf3,0.000353894,7644,28383
e793-55af-e21e-cb05-f619,0.000796262,2767,29297
4172-d41d-354f-6724-5e0e,0.00064373,7614,24313
eb60-3969-9da-48ec-877,0.000734082,8487,23454
ba76-307f-5e26-9c95-fb84,0.154321,2242,23309
fe83-33c-5410-5204-9c26,0.000541923,2447,36800
ce51-d39c-89c9-235b-8e35,6.43004e-05,13569,26278
247b-ebb-c79e-2e55-57a7,0.000734082,3586,23111
d015-e8cc-8826-2e3c-8561,0.000381039,7752,28473
83ab-827b-fd59-c7e-2ffa,0.00462963,3538,22313
eb15-df1-e658-74de-314c,0.000489671,10660,20962
97ae-c42-b07b-1fd4-3a7e,0.000530842,7013,28131
88cd-afd6-96b-45c6-e30c,0.000685871,2501,26749
f0f8-1d06-838-f2c7-cb6f,0.000530842,3741,28836
ecc5-3d46-3b1b-2f2e-351,0.00288,4846,25124
d009-a0bc-7456-588d-4f60,0.000524647,4156,19680
76ae-4986-6c66-7ee6-3c4d,0.000541923,285,33479
37d5-c92b-f892-495b-61bf,0.00064373,5097,22308
9038-191b-d7d5-fc9e-9801,0.000231743,5529,29406
1422-3473-612c-cb4-7dce,0.037037,74,28191
c2eb-3b84-3e9a-460b-5069,0.00081,4997,16741
1bee-26ce-256a-46b3-8c86,0.000549316,3689,27189
5097-9696-3053-286c-9334,0.000732422,5993,27878
325f-eaeb-2bb3-fa06-146d,0.00325154,2009,22516
74f5-3f7b-da-f9bb-c38b,0.00030899,6331,32741
3352-ceeb-c7de-961e-d28a,0.000754371,4318,22735
5858-a390-ec4e-3363-19b2,0.000642426,15779,18942
cf90-c66f-3328-fb43-c075,0.000157286,5545,25921
a703-7334-d0c6-55e6-5456,0.00030899,4118,27103
ef64-4d05-509-d471-774c,0.000411987,13130,26393
b0ff-79f3-e928-cd2d-1f67,0.000411987,4070,29430
7ca0-216b-dcbe-c4a6-289c,0.000764587,6524,14866
4d56-1048-60af-d5ad-e9c7,0.000367041,7438,26276
33cf-f46a-6714-cf9-b6dd,0.000796262,1602,29851
c672-2b4e-ecda-2721-fb,0.000353894,13758,24192
d6a1-9a22-5348-e1d4-e9e1,0.000314789,14869,21580
bd18-178c-f0f7-762b-f583,0.000771605,5594,25640
ab1a-5b35-aba1-fa11-10b0,0.000729333,6163,18648
629-6589-a5db-4a5f-cd0d,0.000353894,8883,26278
eea3-5795-5ee0-c91c-28b2,0.000771605,2704,24056
89de-963a-3aa3-e8be-5f56,0.000611735,7715,24810
a787-3ff3-6495-b97a-f7a4,0.000231743,7794,30545
7ccd-f7be-5307-8569-6c04,0.000353894,9603,28692
9942-18a4-6a7d-2dfd-19a2,0.000541923,1344,26703
d9f2-d584-5995-3e88-8efe,0.000669041,4596,21309
3d75-c79a-397f-907d-4d03,0.000353894,10400,26471
a583-365-491f-3d1f-1c8b,0.000530842,9694,24242
9f5e-8fc1-c381-f8f3-ce49,0.000609663,3647,27963
5280-4a2d-efce-7974-94fa,0.0078125,1247,24963
a997-1091-4acb-f2b6-4db0,0.00033039,10215,22020
4209-75f0-230b-8cd5-68a7,0.000578704,9847,19180
70bb-f42b-482f-7634-1b11,0.0006,8489,21250
4e75-e8c5-8d47-14bb-e112,0.000541923,10414,27883
b54c-c8ff-78bc-6d12-40c5,0.00064373,2180,24090
95a-f321-b0a-e425-68fe,0.000732422,6836,32124
2782-957f-15a4-b4c9-aa3a,0.000541923,8227,30854
3348-dcd-b0dd-43b3-5734,0.000353894,10064,30480
9010-2edd-42b9-a5b5-e3a7,0.00025489,7340,26665
de5c-6c8b-4c00-2115-1240,0.000231743,8208,33523
2fa7-e09-aeac-7d64-6e36,0.000541923,2553,31395
ba8a-a24a-8263-3f36-9179,0.000482798,10593,23809
bb6f-3844-207f-6a1b-b5a8,0.000167449,7276,28499
8eb6-24a6-57f2-1119-63dc,0.000452623,7584,23058
e96c-66b2-84b2-9d5d-9d4e,0.00072576,7941,20931
3804-b77a-c23-4ef3-9e59,0.000771605,1413,25067
12ba-56a8-d52f-47f5-3afc,0.000411987,2867,33145
e49e-eaf1-eebf-1323-2b56,0.000734082,2980,27293
1c56-7171-bb0-9afe-8995,0.0007875,6553,20049
a9bb-b800-378d-789b-d383,0.000468328,7934,21406
1ad2-8b56-2a2b-f001-d34b,0.000353894,11174,28303
d87d-4048-dd2d-2da5-a5b9,0.000132305,11506,28548
266e-ffce-a2d7-8960-3fb5,0.000411987,6120,29656
13b6-12d6-6251-2ae1-b84c,0.000541923,3007,30923
474b-cba1-77d-e444-a3ee,0.000707223,3389,21336
7a2f-48da-ef37-1d06-d23a,0.000353894,20456,23344
e41a-2f08-7ef9-5217-a818,0.000381039,6931,27447
6a94-1fed-95b3-c6e5-9aa4,0.000940231,6108,15065
bae3-c724-e4a5-34d5-5e71,0.00030899,5501,32118
5112-9e2f-6fed-659-f6c0,0.000509779,9269,23128
9e6f-8ddb-7e3d-4f05-cbc2,0.000428669,15772,24620
98e0-93e3-edc3-e28b-57b9,0.00023593,9393,24689
92cf-714b-2b41-2bc-77a5,0.000732422,2505,34157
d142-391e-8414-bf05-1ba9,0.000231743,9190,33164
702f-4d7d-8bea-a48d-6db6,0.0569019,3388,15487
18fc-375c-df02-443d-3a18,0.000411987,6643,31866
5b43-2b56-d4e-4b3c-ba03,0.000897422,1410,17687
69ee-bc37-5057-6ce4-ce21,0.000541923,10306,27162
8955-28ea-b8fd-6857-6d27,0.000211689,12015,25530
f316-befe-d365-ce5a-1b25,0.000603497,6979,21060
d9e1-99cf-488e-197b-e958,0.000796262,3854,30167
34fc-74be-14ae-424a-bffb,0.000381039,6174,26303
4a54-a30d-f630-65f3-b2fb,0.000211689,11802,28849
77d1-ef48-dbe5-30cf-57a0,0.000669041,7055,21076
490c-23e5-169e-1c71-f23f,0.00023593,15410,27525
b6ef-b0d-1adc-ad20-7100,0.000707223,2424,23961
b7e8-f2c8-79a5-ce87-f39,0.00520833,7432,15041
981a-3361-4d3c-11bf-1e8,0.000652894,9507,19324
da5c-c243-efa8-2a8f-7b9c,0.0263672,86,25404
8ecb-f292-ebe4-38fc-d572,0.000858307,3121,22097
4ef-8a4e-7323-723-ec4f,0.0365798,3278,18117
74e6-a604-ecf5-648e-d094,0.000530842,2454,30213
5027-ff5e-8d26-532e-2d36,0.000565778,1926,23510
bf09-d148-9aa1-4c2f-2477,0.00023593,15758,23171
dbd6-232f-a31d-bf0b-2aab,0.000549316,4966,33337
4d47-ccf1-a70d-9d76-c7cd,0.000530842,6568,27876
b9e6-b7c6-af4f-5487-3f5,0.000880898,2157,25743
d3c6-1c5e-d2c9-505b-9bba,0.000428669,9035,26004
9765-2c31-beea-3a83-eb3c,0.000500114,11639,19223
e995-87ca-b82e-90a3-2540,0.000509779,4763,25736
6ac3-acf8-af77-29ad-e77b,0.000611735,3005,22053
316e-fd99-c61-33b-a1d7,0.00030899,8881,29561
cd48-c2db-384f-89ce-3ada,0.000509779,15246,22257
b660-bb3c-3874-c2c1-be78,0.000474718,16339,17835
83bc-8cea-3d7b-c8da-e98,0.000541923,1641,29860
2ac9-6fcc-4cde-633d-328e,0.000541923,8245,33934
b56-3d88-88bd-7cde-17cd,0.00146484,963,21469
b350-56c2-5ab3-ae5a-9670,0.000353894,10317,31347
63ce-bf83-952d-7f79-fa0e,0.000530842,5708,27331
9383-dcf8-29cf-e061-4035,0.00023815,11245,25983
2b38-eae4-58ba-5507-cb45,0.000353894,10157,31876
b1ba-bb63-d40c-8d70-48ba,0.000457764,21329,14857
6ffa-ff95-39e0-cb6b-6e8,0.000132305,11002,29738
4c3e-46ec-632f-a4f9-9bf3,0.00096,3960,16213
99c4-9288-78f6-e2e9-4dda,0.0006,11291,20827
b535-d8e2-5e42-2e2b-bbcc,0.000611735,9173,26158
711d-9520-7d66-27e4-1c9f,0.00072576,5523,20651
3e94-3acb-28a4-6aad-b0cb,0.000541923,2452,34135
813b-9dc8-d141-7fd3-dce6,0.000144676,11133,21352
7e5c-f913-abca-b268-13c1,0.000530842,14315,26686
3e02-f0fc-4e8c-66a7-5ba9,0.00165168,4566,14897
d658-6d94-9cbe-8c21-68d1,0.000771605,3443,24369
dcc7-c332-b328-3e84-a9bb,0.000796262,1952,30783
b68f-d821-6044-51b-3ec8,0.000157286,10453,29791
30f-4b69-c92c-6354-5085,0.000976562,1004,30993
7834-1815-132d-8dc5-d3b0,0.000428669,12698,26666
984c-4336-6c13-e09e-abcf,0.000353894,10571,28814
3108-826f-b086-9162-ef13,0.000796262,5474,22644
98a3-997-728-abd0-975c,0.00030899,18134,24120
8661-89e5-f765-891d-60a6,0.000353894,10017,30441
779a-154c-fec1-d400-6db8,0.000353894,5558,28569
501b-9850-920e-4780-216d,0.000411987,8441,28842
d82a-a4c4-cd90-d6eb-78c4,0.000796262,3872,25055
1436-aab-a775-b438-f10e,0.00055296,8667,21700
b743-3f35-f81f-5595-6c5f,0.000976562,274,29317
b93c-4d24-345c-4f12-99a5,0.000411987,4871,30818
8e54-e045-65c1-5c33-e7f9,0.000530842,7450,28025
4a6d-9615-3e3-39c4-776d,0.00025489,11393,25796
11a5-48f9-f9fe-4601-980b,0.000411987,4413,32413
93a4-cc11-9e60-6c7f-4a40,0.000549316,2414,30574
7bfe-a83e-2975-637b-37fa,0.000482253,5320,26583
d650-7520-80f3-d04e-bb22,0.000897422,1674,18315
d174-b1a8-822b-4a46-359c,0.0016875,3797,16825
8a42-6f9e-47e4-729f-fab8,0.00130208,1079,20038
b65f-42f5-d03f-baf0-172e,0.000530842,4026,27765
caac-9159-1391-51df-48b7,0.000541923,3947,34673
e402-2353-fa60-662d-6d9a,0.00069673,5614,19810
d7f0-2e3f-a605-a82f-e930,0.000353894,14223,27740
bd33-87ba-201e-7ca0-90ba,0.000541923,2220,32624
ed57-5ac4-24c8-5d61-24d6,0.000225306,8433,25733
6fa4-83ab-a325-692-fa99,0.000976562,1098,30777
4cac-4b-f9aa-142c-aa6d,0.000541923,7517,28212
fd2-5915-cc1b-16c9-bd7,0.000468328,5987,21627
428c-866d-8f83-e5b1-8cff,0.000164285,14132,24725
3a9a-9854-f45d-bc4a-9c99,0.000411987,5413,30663
8a0e-8f89-bfb3-9dbd-4861,0.000541923,2640,36223
b81f-eb2f-358f-2232-24ec,0.000504,10350,20885
ac30-981c-a134-a93e-9d89,0.000353894,6059,31773
32e-334c-2d12-c2e1-d109,0.000686646,5576,23120
5e35-9f20-588b-93c4-c152,0.00026403,10976,24119
f6f7-21d9-1c7f-240a-e4ba,0.000305868,7320,25828
6788-ac9c-90a0-c013-4060,0.000509779,5007,25686
6986-a258-7e0f-8605-c662,0.00030899,13186,24166
62ca-738e-5fe0-fc78-a77,0.000771605,2459,25745
e9c3-d88b-6a7-e3f0-26f2,0.00120699,4567,18168
b05b-af1d-fa63-83ea-37e3,0.000108507,20574,19700
5ef-97d8-129c-4f05-2c1b,0.000541923,5832,24272
98b6-f452-29e4-c129-17ae,0.00868056,1677,21707
2072-a6e3-9cee-d499-881a,0.000411987,8056,29999
22df-251-a352-357c-5157,0.00219727,7668,19338
3e0c-1b9d-f2f6-dafa-f036,0.000541923,2638,25410
2030-5c4-c287-65d9-ff16,1,0,25034
51e3-c330-a61a-913c-be5b,0.000381039,9518,23792
d304-f04a-fe7e-5a8e-8c43,0.00042336,9743,20990
cb05-ed93-4b1c-99de-23ea,0.000211689,10144,29010
28c4-53dc-e317-cede-e518,0.0329218,4231,29290
70be-8c00-522b-9a6c-8df9,0.000530842,6342,30613
19af-c239-8ac6-fb85-1764,0.000864,4518,20588
1cd5-c273-e01-6ff0-3dc2,0.000353894,10556,29037
79dd-2092-d534-9194-583a,0.000305868,9395,27808
6cca-ccdb-86a5-e7ee-ac0f,0.000520365,8485,22740
1413-b646-3b92-e947-47da,0.000541923,3326,34924
2e31-5cdf-c1df-e210-d54d,0.000411987,10141,29338
4e38-5154-b140-f651-8dbd,0.00030899,3868,34126
8bdd-9ba0-1b0b-88a6-fbd5,0.000549316,7243,30012
1dd1-6e0d-4e53-e8-df58,0.000231743,10917,31400
6c23-2f1a-3c38-2e02-112a,0.000549316,4864,34139
1185-f864-6005-b3ad-496b,0.00030899,5033,27884
b396-2f22-ef11-1ea-300b,0.000853333,3415,24610
ce69-6e0d-5f25-aa1-9c10,0.00380794,2987,20492
5700-2c3-6b3d-eb74-d317,0.000211689,8046,27556
3b11-c953-3a3a-ccb-41f1,0.000549316,5578,28587
e96a-d6bb-e30c-ace9-a345,0.000509779,8527,26126
3a36-7d99-6ee4-3d7a-f3a5,0.00292969,5620,17528
bbc7-70c8-381b-76b7-33c,0.000685871,6493,21964
8732-cdb7-5ff-f26f-b92b,0.000541923,454,33315
c46f-fcbb-1107-a77c-a9a4,0.000609663,5804,24165
b44c-9823-362e-1a62-8ec1,0.000514984,13494,22554
