GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
da99-ab4c-78ac-b476-b48a,0.00076171,3077,440
8648-d294-10de-be3c-3ded,0.000225306,18661,1427
9912-190f-c8f0-bb3c-bd72,0.000530842,16040,3657
2c18-bc56-c6a1-4d6d-af17,0.00347222,2076,1035
7050-55ae-460d-3940-10ea,0.00025489,14961,2720
37f-6558-cd40-ca20-b2c6,0.000685871,7113,2126
99b9-6cae-a4b3-83e5-ba66,0.000353894,18656,2238
5e77-f260-eca7-2bb7-bc80,0.000353894,19665,5871
9f6d-a80f-2fe3-7589-9b95,0.000549316,9267,5918
9a2e-f43-844-3ee1-9328,0.000530842,6106,3939
da3c-4033-81c6-5611-1df1,0.00030899,18961,4349
9ca6-7f62-f96e-cc89-f4ec,0.000685871,7241,2357
9504-66b8-42f-9d48-a599,0.000734082,6164,2104
9b5a-59e2-ac8c-75a-2113,0.000804663,3841,1262
9a52-faa9-46ba-7a77-da9e,0.00023815,19075,2022
eff8-ea73-23c6-7ed-67cd,0.00023593,23378,1633
60fc-6665-bf63-de65-46a4,0.00063504,8129,535
c199-b3e9-7bc3-854-2e60,0.000411987,14558,7575
1c55-637c-3cde-401b-6b69,0.000452623,10651,1314
554a-3b9c-fc2c-adcb-af20,0.00025284,18823,689
2ad0-6848-6549-240c-2142,0.000338702,13117,2927
b8c0-2897-f47-cb5d-b40e,0.000541923,11657,4264
ece4-3a67-23de-9efb-f900,0.000482253,17129,2628
f5ba-bd9c-1272-ac7a-6d01,0.000756,4108,495
f1cd-a860-d527-f9bf-b38d,0.000212408,13216,1897
e6bd-c8af-c64-bd12-e086,0.000231743,21448,3564
197a-b2cd-9e22-2bec-5f47,0.000411987,21271,5302
bb35-e8f6-cd39-9373-6e88,0.000976562,1124,1651
2838-c4be-1ed-c65a-f0ab,0.00082944,4209,569
7486-c0b4-2516-82ea-2991,0.000771605,4570,1436
d6df-a8c8-4da3-719d-9bde,0.000353894,15992,3757
5a09-ed6-5f7d-f85c-83ce,0.000530842,12014,4165
dbe2-15b1-97a7-ea55-7ab8,0.0131836,632,742
56c3-47e8-7f7-da9e-a768,0.000353894,20912,3474
91ae-5785-7ad7-df51-c923,0.000743378,4405,664
8905-dce-30ea-20ac-f824,0.000603497,8178,1461
aba2-7770-400c-b399-520e,0.000353894,12885,5396
e775-f29-a133-4f92-8fd0,0.000530842,16538,2926
7342-e140-e755-ee19-c091,0.000411987,10650,3959
bb9-29a8-6a9-3ca4-4a54,0.000541923,6455,5530
17b2-d2a7-1b2f-bcbc-c727,0.000771605,7654,1367
86f1-e50b-2272-8d9b-21af,0.000353894,20238,5112
6cc7-8c68-9f6-2e8b-cb42,0.000858307,4552,1064
a5d6-425e-f191-50df-f764,0.00030899,24684,3962
1a1c-732e-76c2-2412-a1b9,0.00063504,4298,454
db7c-9b09-a680-fb29-599c,0.0625,123,3449
5468-3136-2fe2-d4f8-8273,0.000686646,7566,1195
3995-e26c-b97-b058-67e,0.000541923,7842,4825
ad51-f25d-d066-9169-25f3,0.000353894,13125,3045
ca3a-a81e-4d6f-1975-706e,0.000411987,13275,4982
1bb3-14ec-9d10-dcb0-a69a,0.000530842,14034,3903
51e-f749-8cb0-9e63-41c4,0.00030899,15976,3964
3c5b-a063-3f06-c90c-3ec7,0.000685871,6728,2038
80ca-10cb-f8e3-cfed-3047,0.000541923,5406,8108
8b3a-da7d-19fe-c5af-327d,0.00030899,13909,4242
9f9e-ccfb-c569-6da9-1c55,0.000305868,21234,1625
cf20-185b-a786-e26-e167,0.00146225,2856,279
e64d-8ef1-f232-df30-5ede,0.000734082,4462,1724
6bd9-59a2-a0ad-dc2e-cd03,0.000369141,19295,116
1e0b-f8d0-8f85-c7f8-db6c,0.0054,771,507
4b1b-2575-941-5117-27a7,0.000976562,1473,13009
cbc6-f780-eead-5b4c-bf79,0.000440449,15545,1245
ca19-b44d-903d-aa9c-4134,0.000541923,12640,5672
a328-ccae-321b-6414-89f0,0.000411987,15531,4282
1e0c-b276-c80a-ae49-5d12,0.000685871,7104,1978
93e-5171-29c0-3b59-b586,0.000381039,19352,2332
b3b0-6308-64b5-6316-93f9,0.00025489,24006,1374
64fc-3a22-b641-a5cb-f15a,0.000743378,5014,745
24c2-62a9-64f1-eccc-10f2,0.000452623,14250,1203
c204-f60a-6264-ebc4-3163,0.000267918,17847,2692
4be5-930a-45d2-5ceb-d7a8,0.000732422,5362,2654
f84e-81ad-3a51-5d3f-6e7a,0.00030899,21028,4357
95e8-c592-aa7d-2a54-4231,0.000541923,5388,6216
ab34-17bd-dca4-9e85-c4bd,0.0002025,21719,271
5858-ea6a-57c8-9e2a-4755,0.000541923,11202,6742
2f70-9678-c903-69c1-f3b8,0.00023593,17857,2429
377d-b505-12fb-9c01-62ad,0.000825976,3477,874
345f-d716-acb7-e356-6554,0.000915527,2454,975
76bd-bea9-95fe-391e-522a,0.00023815,15041,1754
497c-42d5-151b-9373-158f,0.00064373,11205,1434
41ce-d122-1fc6-2386-21cd,0.000864,3781,578
10fa-8055-7985-afc0-346,0.00044307,14586,183
bd80-8636-a1c9-5ff2-af6c,0.000669041,7449,679
ee6-17f3-1a6f-4d26-efba,0.000530842,7303,2192
827c-9c0f-68c6-2f63-d9d3,0.000183105,29160,1019
a02d-df90-11c6-fe11-51ad,0.000428669,22076,2693
874f-8a96-3377-a1bf-d7bc,0.000976562,1868,10114
22a9-7a1b-5499-7894-51eb,0.00023593,27820,2265
c7ce-3eac-a04-d995-3cbd,0.000353894,10067,3192
13d3-bae4-b9c2-474a-5ca3,0.000475992,18559,482
9181-3916-9549-e61b-b1aa,0.00064373,9427,1008
e735-1bd4-acbb-d530-ba53,0.000530842,16562,5437
d72f-9cfe-f8ff-e133-7693,0.000305868,14977,1941
35bc-3ce5-2a0f-2e0c-707a,0.000825976,3259,814
7d21-2993-fd81-7620-ac7,0.000530842,15050,4146
7415-abdc-47ac-9e24-d9e8,0.000353894,16364,5726
69be-a76c-5bc3-5dbd-4b8a,0.000709074,8465,214
2bd-367-d6dd-c58b-55cb,0.000353894,20460,3518
3e91-89f8-3e79-5a59-6d7c,0.000541923,7511,6608
73e7-6169-3f4f-cfaa-bf26,0.000353894,13735,2649
8ada-d267-c28d-61b7-97f2,0.000530842,21667,2949
be0c-36a3-7da8-fc85-90fc,0.00076171,8690,390
5d94-f254-da1f-2021-540b,0.000231743,21667,5052
7211-387a-ed23-4caf-d032,0.000541923,6658,5765
e5c0-f01a-ecf-6368-eca0,0.000509779,21273,2011
617-9eac-c39c-f33b-eb5c,0.00064373,8716,1231
93ce-ae58-cb75-85df-e067,0.000732422,6742,3698
a3a1-6b9f-d081-b271-cf08,0.000411987,16331,4102
3049-5e1a-da8e-7b0c-6b86,0.000843943,3181,212
61a7-526a-98cf-2543-45a5,0.00144,1800,279
7998-6207-f7f0-972d-5123,0.000220225,17878,1983
d377-2729-3146-c775-76ca,0.00064373,6290,1250
7037-9bd9-6a0d-1ac7-40bf,0.000381039,16645,2425
90b4-1bd4-c5d8-fac1-369c,0.000732422,7312,2837
698-a81-cafc-a95f-1232,0.000411987,8084,4386
ad8d-31fd-b46b-afb0-c110,0.000549316,7887,4078
4d99-51c9-f17a-1371-4c8a,0.00192,3062,813
2816-1a09-570b-f312-c368,0.000362098,16566,1511
d93a-27f9-ccca-fffb-d7a7,0.000381039,13596,3179
405f-fc61-d4ed-5bd-ea42,0.000549316,7859,5054
225e-c1b2-3d69-5a3b-79bf,0.000381039,10952,2527
cce2-2b1d-88b5-a963-c703,0.000559624,11243,346
a300-829d-eefd-6fca-8298,0.00035204,10512,1312
c6a4-b02a-7ef9-9b91-b5e7,0.000404728,11545,742
693b-8137-cd8d-6974-919e,0.000367041,16768,1023
4e26-72b5-902f-a0f0-6e9a,0.000381039,19743,2634
ab9d-7eb4-e214-792a-e828,0.000231743,16120,6322
73b2-c750-5add-3e1-6841,0.000211689,20701,3060
c977-e17d-2b90-f9c3-fc82,0.00154321,2528,1020
c63e-9332-b445-a852-c5c,0.000509779,16985,991
3d1e-a9ab-d616-1b6-f446,0.000305868,17116,1497
a987-1e1a-991a-4f2-ae4f,0.000771605,5528,1512
6bd4-dfa0-d23a-a863-fa53,0.000411987,13815,3182
7dab-989b-9a21-798b-273f,0.00303407,3178,1019
963b-e466-64cf-be39-9154,0.000411987,19024,6601
52ff-fb57-3b00-2915-fd0e,0.000353894,14546,4262
c977-3434-b72f-9bb2-dc98,0.000157286,25353,2756
be13-94a-9caf-22e3-c783,0.000381039,11348,2393
2e03-75e2-c2db-6903-9ef8,0.000482253,10532,1930
4924-a489-94de-53-403b,0.000183521,24492,2086
9696-acc4-237c-2b74-ad17,0.00133808,2795,178
cece-ed65-e6d3-2868-f401,0.00030899,15137,2667
c643-923-d15f-fc30-6cc4,0.000611735,9858,1737
ff3a-49ad-683d-e60e-7215,0.00109863,1285,558
3712-aca-da18-509a-7e99,0.000549316,6567,4736
aeff-ca78-b463-173c-b086,0.000541923,3831,7198
1bc3-cb2b-437a-e611-85a3,0.00878906,833,1080
8acc-1d23-906d-64e4-6dbd,0.000771605,6539,2183
f06-fd36-84f8-6525-f0ac,0.000732422,4721,1801
4b39-a4e5-f363-ff9c-bc21,0.00617284,1190,2417
58f5-f63a-1d78-e962-5b1f,0.00010125,32548,590
28d9-7b72-9a70-5874-79f4,0.000424816,13516,1798
3d2f-3d3c-b0a9-9584-4d6a,0.000411987,16836,4775
e37-de86-1f57-c973-80c,0.000541923,7381,10224
e72a-ad99-7ccb-53e2-8523,0.000734082,7978,1020
f126-7cbb-95-8b96-d52f,0.000353894,14693,3821
dcc2-e67f-6122-598d-3a62,0.000353894,15449,3664
e645-4ab4-b71d-e6db-d64a,0.000796262,5315,3145
68cd-46b8-a778-fb60-2296,0.000466754,12361,620
c035-4f21-c132-2158-a8af,0.000816118,4761,391
dfd5-f761-9c2d-2fb2-c586,0.000164285,20067,2039
d15c-37d9-737f-62fd-e6c2,0.000541923,9744,12096
5d3f-9d4e-913f-4e9c-cb01,0.000732422,5930,2324
87e9-47aa-4dda-c423-48ed,0.00036,21808,246
93ea-479f-dcdb-22c6-91c1,0.000541923,13003,5081
33e3-9bb-250-81bd-cdde,0.00064,7197,1612
4b3d-92c7-6073-206d-a348,0.000353894,17649,4417
7ca9-ff38-cb40-4644-faab,0.000611735,5918,2027
2260-f6a1-535d-16ce-383e,0.000405,16551,158
22ef-44e-61cb-2540-860b,0.00023593,13473,3453
bc1b-2a86-4542-a703-a1ca,0.00033039,19763,952
4ab1-1968-9b35-8ff3-c06b,0.000338702,16971,2171
3cff-ac53-e417-de02-93f3,0.0003671,12184,841
b5d4-f77-9669-6f9a-6cc3,0.00030899,18426,5538
718-ba4b-862b-a24d-4a3e,0.000541923,5384,7298
4696-df4d-f691-2aad-bd4f,0.000771605,7184,2020
57d5-d996-d92c-ee3f-4931,0.000734082,5281,1709
7b97-34d-fbd7-1d95-2710,0.000104858,20762,4318
c58c-756b-a6-9eb8-63aa,0.000338702,13437,2741
49d7-e4a8-5901-4d54-b0c3,0.00072576,9421,575
f0a6-9b0f-c374-6798-df5b,0.000353894,15417,3763
d3-9bd9-ae2d-b6e7-719,0.00030899,17982,7216
a578-9447-1211-8400-e05d,0.000375509,12742,1243
f31-ff98-e3ab-b08-1d2d,0.000411987,13795,7376
f642-5539-53f5-4f44-a28d,0.00023815,26174,1621
4b8-3fea-3d9c-c82d-a783,0.000411987,16166,4605
f48c-6bb7-f435-d837-76c0,0.000541923,6220,9028
1162-e2f2-4755-a3fb-ee54,0.000880898,1988,2079
b6a2-9a3d-438d-a98-e981,0.00063504,10069,484
e61a-f50-296c-23b6-d77d,0.000732422,3953,2646
2065-5ec1-7c6e-3494-bb47,0.000183521,22537,1334
5077-63f8-c94-552-7a24,0.000520365,10295,988
9666-f59e-430-f70f-2339,0.000152934,18571,1832
b134-638b-7139-bcf8-4c75,0.000541923,16036,8432
68dc-7bf0-a3-66b5-176a,0.000411987,19164,6415
97a0-5171-4466-bb11-7232,0.000353894,22437,6978
9dbf-6a4e-7b2f-2480-1849,0.000381039,13246,3467
acab-4e4e-b4ce-ffa4-2649,0.000530842,10768,3242
490b-2bf4-fe23-292f-297c,0.000710929,7636,297
d83f-97ea-bea4-3cb-4b0a,0.000754371,6551,1096
c029-a96d-e7d-74f7-a911,0.000353894,14179,3799
34c7-6438-4c68-27a9-6a60,0.000541923,8232,11336
1258-70b5-9654-107c-99e4,0.000976562,1747,3428
7cd9-8d51-8e11-3232-175e,0.000611735,6023,1666
541c-ffd4-5de0-797b-fc95,0.000353894,23432,4735
1e10-39a4-a602-2c8d-ae9c,0.00030899,14290,3688
7d34-add4-f9b3-1388-be50,0.000183105,15610,214
9397-d359-a70b-c566-51cd,0.000732422,7982,1359
9392-423f-df1f-21a3-7471,0.000183521,19929,1819
f67d-75bf-7445-545d-ef3a,0.00025489,18756,1883
70da-726d-28de-16dd-9efb,0.00030899,17864,5657
92ae-75cd-3f91-6f3-ca2b,0.000825976,4097,754
f608-6530-80f5-a54a-e831,0.000549316,9683,6487
a9df-7d8-a72-e677-5f82,0.00064373,5070,872
a81a-83c1-31e-290f-290b,0.000549316,11598,1633
6360-c4df-5a0a-3309-bde3,0.000825976,4551,785
c3f1-cc85-4995-a3a5-a592,0.000774227,7104,167
dc3a-4d84-ad6a-e6ad-33fb,0.000520365,13313,766
ced-7fca-f606-9b94-d82,0.000353894,20128,4564
93f4-43ae-9143-9713-6cbd,0.00042336,17278,574
ba4e-8262-91cd-f635-6c7b,0.00025284,19528,273
8907-ce5d-9850-1a4b-6570,0.000609663,10345,2237
d589-8df-c2c7-e5f0-b500,0.000353894,21491,3900
be82-2a52-6e0e-3a07-64ba,0.000732422,7308,3897
c2b0-c30f-3317-5b00-dd5a,0.000133873,23970,826
9887-600e-b1f3-805a-f6e9,0.000367041,14737,1505
df9c-4af4-fb4f-12b4-a5f4,0.000449698,10945,1007
fceb-75f-3d-8bf1-a887,0.000267918,14794,2461
5708-a6b1-e17-bc3c-e667,0.000541923,10626,8368
5ea7-d671-e4a0-d989-5eb5,0.000284444,17826,93
4f9d-f0da-7715-55a0-7b77,0.000353894,11521,3174
b44f-fd14-fc6-98ef-d69e,0.000549316,11540,3908
6e7b-b5d0-8fc4-1824-ce01,0.000530842,7875,3605
3a52-755e-fed-bd28-1846,0.000734082,6230,1936
c504-bf28-71f-d4ca-5817,0.00063504,7350,505
dbe9-c91f-c32c-9ac4-9bd3,0.000734082,6542,1424
808e-d516-1131-907c-923e,0.000707223,8203,975
2978-7ee6-7ac4-3f33-5a2f,0.00030899,20187,4808
895b-7c24-c5cd-150a-86fd,0.000148844,22352,2131
cfd8-da0e-4625-d6f7-aed8,0.000734082,5033,1884
4d89-880e-eb56-10b5-22d2,0.000530842,10794,3154
8729-9144-f7e8-985a-21c0,0.000305868,18914,2352
8a26-c1d2-a0a6-4eb-105,0.000104858,19320,3981
2c36-e88a-1c27-1e55-94af,0.000482253,17633,2424
3e5d-6bde-1cbd-29b3-7c93,0.000611735,7011,1222
3f8f-b0dc-dd7-3777-4937,0.00030899,20008,4673
2f97-c19d-b09-d03e-c688,0.000452623,17394,1226
1ee-e5e8-aa47-cf7-b626,0.000732422,9113,3130
70cf-1906-813a-c59e-a23f,0.00023815,19146,3392
328e-6953-3f41-eb45-1fa4,0.000530842,14039,3964
bbb3-4301-1331-3ced-89f,0.000514984,16016,1620
b570-49dd-c65c-e510-72fe,0.000353894,19139,2492
f995-ec5e-1fc1-ce81-b3e3,0.000611735,8843,1538
6c4d-6375-d04e-9701-244f,0.000411987,12092,4391
5e5d-c98f-8da2-9d9f-b4d4,0.000281632,22359,1427
9c31-6e87-dabd-af62-ab75,0.00617284,2120,1156
f993-18d0-54ef-8735-b66f,0.000541923,4446,7182
9c3-347c-7bf9-abca-e750,0.00128,3423,1104
13b5-47fb-55d8-ee73-f75e,0.000231743,15291,4389
14d-d1d0-5c31-f69f-7b89,0.00064373,6064,1024
90a6-c67a-db60-65ea-80ed,0.000530842,13929,3456
66c0-5f7d-99be-bbaf-e6b2,0.000514984,10956,1448
27f-dfdc-b938-5857-ce4f,0.00384,1445,343
9635-cb25-55ac-7196-310f,0.00390625,927,242
773f-c085-5978-926e-8cac,0.004,2706,1436
3ad8-3483-46e9-daf7-414a,0.000541923,9198,8300
972d-f6a0-f425-4661-311f,0.000530842,9390,3331
8357-dc97-fc45-d903-4e2d,0.000796262,4197,1893
ba89-3520-e079-1402-c78e,0.000411987,10594,7112
d871-27d7-e61d-cc96-6e39,0.000685871,5645,1327
173c-4fed-4ad0-1381-28f0,0.000541923,6791,12971
