GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
7f14-a47f-533a-c66d-f9e3,0.000796262,3754,426
ab62-3379-4cee-d14a-21b7,0.000685871,6916,564
43e9-2996-50ba-83a3-49e5,0.000734082,4690,347
1a90-2b8-ee65-6dca-c925,0.000804663,2268,145
2e60-e5b0-a43c-cb36-6fd3,0.00015,17456,0
612b-2e0e-75e8-b77e-8a60,0.000353894,15061,1065
14a-6d84-790e-32f-e415,0.000754371,5030,137
7272-8443-c456-9892-b5c4,0.000858307,3188,93
247a-d1e0-23-92d1-2124,0.0072338,489,8
e7a5-530c-76b-5e8e-7bb4,0.000381039,14059,436
be9c-84bb-dbc2-82f3-1d4e,0.00910222,893,9
1052-ef09-10b7-af1c-8f55,0.000541923,10515,3343
39a-1067-bf50-58c2-57b5,0.000267918,18841,231
ac69-41f8-884a-ed04-7d3e,0.000411987,10877,1291
ffd4-bcf5-8798-e1f-6f47,0.000611735,7933,335
d763-4691-7b6e-43b3-6081,0.000428669,10788,413
93b4-d6e6-cd11-71ea-15b9,0.000340356,16658,0
8883-5fac-854c-832-876d,0.000353894,15903,1103
2e80-feeb-fa2f-fb91-70d6,0.00018,16428,3
faa6-be74-7b7e-c8a4-29ab,0.000411987,12151,1360
9ec6-f724-2897-98f5-f2b5,0.000541923,9425,3564
996d-a8de-5648-a346-d640,0.00030899,15376,1372
7cb4-5d8d-e0f9-1263-a39,0.00030899,19955,1067
5151-459-2689-271e-f8c,0.00072576,5572,20
3f2b-a7f3-fd9e-baa9-7098,0.000411987,13303,1480
2749-5970-67bc-4fe0-f265,0.000520365,12920,86
53b7-54f8-3b6a-f6fa-245,0.000428669,9820,524
1ad1-9f7b-4a3f-828d-ef5b,0.00025489,15595,132
653d-496c-bb27-4f5e-9be9,0.00102997,1390,5
faf8-43b8-3fb7-3f23-5e9b,0.000976562,1380,1407
6829-58f-5900-2350-54ed,0.000297351,17873,21
f4e9-1e49-98a5-34a0-5d6c,0.000549316,7705,964
f740-3f44-f046-aad3-8552,0.00063504,6143,18
75b1-38ff-a9fd-b151-9014,0.000541923,9067,3527
8fe1-ea61-aed2-ad70-fde0,0.00130208,989,9
6de3-da94-7989-3284-60b7,0.000562629,6318,7
3f95-26a5-e1dd-e993-d7f6,0.000685871,4987,346
6230-5243-d3d-3df4-2807,0.000771605,3834,318
13df-af3d-326e-9453-6032,0.000530842,10505,578
5dd4-e15d-de87-5f4c-1b1e,0.000231743,16652,472
c9d-c1c0-1aed-3f0b-5613,0.000796262,3312,538
7b1f-1a57-29fc-1f6-d781,9.17603e-05,21058,79
e777-60c4-69d-1e67-81ea,0.00030899,15673,880
a5c8-71e7-f0d2-c0b5-b0f2,0.000732422,6076,1105
46e5-3bd4-cb49-70e1-3dcb,0.000530842,11875,849
a2cb-5859-9e8f-a968-76c0,0.000754371,4111,129
15e2-6483-a77f-8dd-e844,0.000692297,6280,12
d85a-7149-4ae1-4778-36a6,0.00023593,20614,452
915b-dad0-810a-307d-1eda,0.000353894,13413,992
6ba2-ac8a-269b-560e-928f,0.00064373,8376,288
6981-2e68-3d8-b462-75e0,0.000804663,2789,141
3a7e-6c88-5b89-dc4a-3da,0.00127075,1618,1
d033-a9f0-2b4a-1ac5-df46,0.000599597,10004,5
d8f1-57d0-22fc-5c4f-27f4,0.000949436,2366,2
670e-255-4c68-6ae6-b6b8,0.000756,3375,28
7cff-c2fa-fab7-a89e-1560,0.000225306,17341,61
459b-49f5-1670-cd1f-fe7a,0.000419718,12764,5
417d-1f4f-ce86-3ccd-bb2e,0.000297351,18339,19
8e70-ef0b-dbd2-a4e0-bc2a,0.000541923,6834,3032
da4c-b58e-38c1-ff84-886c,0.000685871,3734,342
394f-e44d-3b7a-24e1-8afd,0.000976562,1997,1278
469c-3de3-a00d-8217-62c4,0.000211689,19653,186
2b0a-9d37-c922-d556-86de,0.0152317,845,7
b63e-60ea-c1b7-c5e6-42da,0.000428669,12419,450
b48b-a79d-be50-4a2c-26a,0.000353894,13750,899
ee58-601e-6-c28a-bb03,0.000541923,6243,2855
f3c8-c738-737f-59c7-f988,0.000385802,16687,54
6b13-4d66-ca78-b91e-6914,0.00076171,4061,7
1dc-e426-6a2a-6eb0-26c9,0.000669041,4455,32
9232-e4eb-f9f-fc5c-539b,0.00030899,19456,974
3669-2193-7b0d-41df-5f47,0.000976562,2800,3233
eb26-9c9d-e56b-a53f-7a83,0.000602136,8294,12
59ee-72cc-9ed8-698e-6f29,0.0006615,5617,25
50f-2023-8f7c-e0d3-de6a,0.000796262,3910,396
4b96-9850-b548-7a0b-78ea,0.00193119,703,1
5ae0-82-dd7f-eb9c-6e03,0.000157286,14391,312
1af-626b-22bd-912c-433e,0.000482798,12031,180
5479-25a5-2ac8-4030-33b3,0.000796262,3272,335
6850-9b10-3435-45cf-86ac,0.000541923,8497,2871
307c-a02a-a9ff-c0b-569a,0.000504,10995,21
c270-8661-ded8-24bd-ef46,0.000411987,13798,1343
7bc6-c54a-56e2-25c5-d155,0.000353894,15782,978
d28d-d9af-e60c-e51-bdd7,0.000381039,13405,490
68e1-27a1-3206-4eed-35f2,0.000305868,18484,201
c971-c9dc-af9d-3cf4-1877,0.000353894,14143,330
d2ff-b156-16ea-e9b9-669,0.000240326,17342,36
6f41-529a-2e0a-a147-a187,0.000530842,11632,987
63fd-9124-b035-6ab1-c53b,0.00162577,1492,146
5d7c-66e5-2cd0-cb1f-90b0,0.000335774,15893,2
697a-99cd-7e74-cea8-de2a,0.000353894,13806,1070
ffd2-39e9-5b7d-14d1-b83a,0.000541923,7835,2242
8988-8863-5790-e06e-bde,0.00254026,1672,9
2ed5-49e8-a5ac-ad49-1890,0.000338702,16402,235
83d6-7433-eded-a5b-14b9,0.000411987,14065,1304
c347-7f1-6835-68f3-b53a,0.00731596,293,22
3e27-e8e8-9b0f-923b-3ce,0.000541923,12738,2354
527b-f152-9ee9-2807-bb3,0.00030899,17160,1023
54eb-792f-7317-c54-524c,0.000514984,11804,139
9164-cf9b-5a3d-f999-388e,0.000411987,12846,1204
e828-811f-13d6-5b3f-8d73,0.00324,1051,13
8913-f16e-9902-83ad-661f,0.000411987,13614,1223
a3c8-6627-374e-b79e-c167,0.000411987,15463,1221
e26c-7f7a-340e-9077-a14b,0.000449698,12427,8
cb19-76db-5836-14ea-ad5a,0.00617284,617,85
b26e-edb6-6ced-fe14-5f85,0.000362098,16363,69
b02d-afd9-9c63-7d68-6ac0,0.000482253,10338,240
dfbd-5ab3-3b05-13cc-eb2b,0.00023593,18536,267
6134-f60d-28e6-9c39-9d9,0.000411987,15232,1407
a58b-1ad-e7b8-c184-199a,0.000549316,9568,1283
1469-e5b2-d008-f0db-908a,0.00030899,15123,917
7b89-7adf-5157-7495-b296,0.000948148,1949,2
6cfd-dba1-a81-54b5-9d26,0.000541923,10092,2267
af5-cd35-ec67-dafd-be10,0.00487731,739,48
7cf1-5686-38f0-ce48-cb1b,0.000424816,14548,107
eb86-535c-80d-9890-8972,0.000231273,15702,14
7486-9288-fb6-7c93-2b18,0.000489671,12199,9
2ef8-cd11-d760-defa-3e31,0.000709074,5353,3
fb13-6d3e-902e-e367-b546,0.000603497,7367,215
b259-adb9-a7ce-fe84-f611,0.00121933,1052,15
153-8ed-5984-2d97-dc9c,0.000530842,11791,629
e99a-85dc-a006-3bd7-6832,0.000353894,14020,1088
2fbf-36ea-d570-bfee-1a51,0.000305868,14455,186
8ab6-7247-c80b-3285-70cb,0.000609663,7137,398
997f-743a-d6e2-618a-a6bf,0.00030899,14418,767
d39e-1868-e6d3-99fb-3b3a,0.000530842,9575,674
8fe9-cccc-887d-f16-b650,0.000178612,23447,0
ed18-a895-2a8a-c3fa-a1f,0.000411987,14779,1293
d14a-ba7-29c5-b1d7-f19d,0.000267918,17804,168
caa9-aada-8253-ee1f-c542,0.00026403,16931,67
174e-c1bd-ddaa-fe21-5bb8,0.000843943,3215,24
b23e-42a1-f3a1-dc04-f478,0.000353894,18158,1133
6495-7ee0-5689-423f-7d01,0.000796262,3825,343
aba9-22f5-8630-53c8-944c,0.000482798,11145,163
6e2a-607-d6ee-61cb-e20b,0.000541923,7715,2609
aa7f-2650-6cb0-3279-a32d,0.000609663,6208,312
30a5-8027-7d41-b6d5-d3ef,0.0231481,859,21
bc01-b3e2-cdd5-44ba-1e9b,0.000505679,11127,13
9fcb-9485-50c-6e41-6903,0.00216,1488,17
bd19-ee26-7abb-9710-d6a2,0.00126931,707,2
d058-9681-4a2d-ccf6-2a9,0.00023593,18793,450
d115-6cc1-972e-d621-db02,0.0292638,456,106
d6db-4be7-9096-615f-1b43,0.000231743,20014,928
2862-a7e-6711-226c-a188,0.000976562,2470,1499
7a3a-c678-6d91-b243-6d76,0.000375509,16681,69
4c55-4d2c-33ba-ae37-e325,0.000743378,4909,56
56a9-eba6-1051-3c32-456d,0.000652894,6312,7
5129-5e65-f69e-617b-9a97,0.015625,546,181
b929-a73a-78b4-afc7-8b5,0.000549316,7269,1001
a8b5-2637-adf6-85bc-3c9f,0.000549316,8745,1099
dd8e-4176-ecf7-1eca-41a4,0.000565778,6262,92
a2cf-65b3-e7da-8669-c4db,0.000381039,15957,532
e248-edd7-5692-ea19-8053,0.000530842,9727,637
938c-af14-4691-8f15-1d0c,0.000771605,4133,381
79e8-6700-293-e461-6b02,0.000338702,15453,237
cdd9-25df-5448-bad0-44a9,0.000428669,12552,536
6f38-600f-d1e0-c5ca-4a29,0.000530842,12720,881
5233-5957-f93d-98c4-e86c,0.000338702,19212,345
ba6f-b339-8424-4ba9-fb8a,0.000353894,11464,853
6613-812b-31f2-1070-fef2,0.000428669,11730,475
8736-b8b2-e580-d6a3-d190,0.000530842,10891,582
8053-f7a8-f63d-a1bd-e2e7,0.000603497,4942,188
ca90-7d1-6412-fc82-1841,0.000225306,18012,83
97dd-c94a-6b10-1ca6-29fc,0.000353894,13308,894
47cc-9cf9-21a5-3e09-3eb7,0.000367041,12325,313
48c-899-4688-689e-51b,0.00023593,18872,673
677-4d93-538d-ccc4-3a4f,0.000743378,4763,130
2d95-e068-1e40-4f3a-1e71,0.000381039,14845,548
5cf7-53c6-270b-a37f-bc65,0.000611735,6111,285
2c26-248-8808-43bf-f8fa,0.000509779,6660,247
15b3-55b0-cd08-e8f-9c08,0.000353894,14227,943
ecea-5f1b-8e97-e505-bbef,0.000734082,3173,88
11a3-3f60-2847-340c-ee15,0.000602136,6790,17
8912-f27e-ba05-fee3-9a8c,0.00023815,14975,357
f6bc-567e-6685-d1c7-f485,0.000353894,16193,1232
34ad-9573-a535-eeb2-9456,0.000743378,4695,76
3fc2-e56e-ead4-a647-b736,0.000353894,15009,978
df5a-4a-9af8-3999-a2e3,0.000541923,8350,3169
a6ef-3c59-bd8a-b4fc-a960,0.000514984,12560,89
cb5c-996e-664b-6654-d307,0.000530842,9923,607
92e-e60-b28b-3b94-229b,0.000354013,16094,55
6bd-204d-172d-b949-5be1,0.0072,758,11
d5e4-a112-4cd7-679-d172,0.000411987,13346,1245
67f7-6355-71d6-9bad-7a74,0.00023593,18818,510
df88-aec-569-2c5f-1165,0.000381039,20936,529
d6dc-cd6d-edea-b370-2b9,0.000157286,19069,289
ca58-110a-30f4-3c2e-acb7,0.000284444,17565,6
6274-5774-2367-5d6f-87,0.000411987,11579,1436
c22c-f037-a495-3eec-6e33,0.000509779,9978,289
e2ad-606e-36a1-3306-d813,0.000707223,4426,58
4a50-c4de-e06f-eae4-b399,0.000211689,16887,135
9517-9774-afa1-6437-9479,0.000816118,2734,36
a57-d498-745d-6ff6-a5b8,0.00030899,16542,1124
d65d-2138-ea1d-e7af-3a8a,0.000756,2832,20
9c6b-4574-ad7-e3c3-3e48,0.000611735,6502,264
744d-e3db-9357-5e6a-cb8a,0.000411987,16241,1453
abba-8b25-5ba-b691-6ee9,0.000530842,11285,625
4402-367-5f53-a707-80f5,0.000541923,6809,2546
e690-3b22-8da-4265-4399,0.00048384,11661,14
2b0b-8121-354c-be63-df8c,0.000541923,9983,2418
d6-8c45-ea5-3f4c-7aff,0.000578183,6440,45
9d07-c8dd-6d0b-abac-829,0.000530842,12153,938
94c8-633c-67e6-39c7-379c,0.000411987,14242,1164
3551-c56e-10f4-afe0-7d51,0.000541923,11164,3475
d2d1-4ea0-83fd-4e00-9ec4,0.00072576,4738,11
a263-5dda-a4a9-20d1-89d7,0.000743378,4429,42
20fb-2dc8-a5b8-fe21-f8ce,0.000578704,9674,50
f2c5-3372-be3c-3b9-e352,0.000411987,13200,1442
3b8d-a09a-ee87-dc8-9246,0.000541923,8883,2230
ed25-d46-88fd-ab62-10ff,0.00072576,4849,49
1417-b88a-6a91-86e-d30b,0.000732422,5556,878
c01c-f594-e051-491a-a0f6,0.000367041,14011,282
f150-b56a-87e5-a2ea-1041,0.000611735,6882,285
eb04-8791-4b4-9b05-e387,0.000541923,6514,3663
1372-c604-6a52-cae2-2a73,0.000362098,12584,39
6ec8-2348-8033-28a8-393,0.000411987,13845,1492
5536-b98b-d12c-ed83-dc93,0.00202272,1243,22
da13-5e45-50a8-6a5d-192f,0.000541923,7549,2072
80ca-47e3-6b89-3d51-78ce,0.00069953,5836,28
ac8b-fd6b-2295-e056-1e01,0.000157286,16739,276
44f1-6974-e111-9599-d3d1,0.000367041,14735,283
5519-9b23-3d92-c7ba-2a84,0.000440449,13074,150
c05e-cab-93f8-a16f-a245,0.000804663,2841,166
8674-b5d4-e013-c05-f1fa,0.000549316,8059,923
a3b2-d8a3-70f8-6af7-e1e4,0.000381039,13208,394
20af-c010-7d07-5e41-87cb,0.000338702,20268,237
36bb-a34c-5bbf-7f82-8883,0.000796262,3005,228
d93c-5f6-3e57-b94f-11fb,0.000796262,2522,270
3051-394b-1c5f-afc-5699,0.000743378,4849,56
47b7-aeae-2f3c-b8af-19a5,0.00162577,1631,164
1121-d95e-d9b6-8e28-379f,0.00023593,16190,492
6181-35b4-563f-f5f7-7137,0.00023815,14963,293
c426-bb0-3de5-e085-16ad,0.000530842,10191,570
b938-f2cd-6829-7e93-b688,0.000880898,1850,99
6c6a-66ad-6b01-883a-1ef,0.000541923,10944,2709
a145-5d9e-f9c1-96f-dc32,0.000541923,10177,2914
b049-5283-39c6-3bae-55e1,0.000541923,9027,1316
5012-2a17-4b27-8095-b138,0.000297351,18833,18
f1cf-90e4-a58b-5cd0-191f,0.000796262,3263,307
a77a-5eac-c1c3-8d2-312,0.000305868,15350,201
c8b7-aa18-60b1-c278-b387,0.000737034,4277,2
89bf-2fa7-899-cc09-5421,0.000549316,6560,701
4777-bdd8-e506-ed02-1aa9,0.000771605,3334,459
fe25-947d-7955-bfe8-9d4f,0.000549316,7597,990
faee-19fb-bdd9-f9-90a5,0.000411987,14389,1580
6c48-5ce4-5760-44cf-3f7,0.000771605,4300,378
9eb1-ce8e-339e-a74b-9a97,0.000411987,16755,1461
d91-68d5-b373-54f9-45ed,0.000541923,10827,1462
b1bc-e6a0-3c09-e55a-8deb,0.000482253,13880,264
5872-a228-44cb-c8b4-8e95,0.000796262,2774,298
6f9f-d646-f76a-2312-2b3f,0.000732422,3866,672
e9a2-1b5f-50f6-64c8-b8a0,0.000386238,18028,61
cf18-c5f0-b894-d849-b4a1,0.000148844,16996,186
5310-192b-4b03-4794-c8d6,0.000353894,16198,335
3feb-25eb-63c7-c9da-9dda,0.00030899,15859,989
774-f996-5937-5277-412b,0.000305868,16433,203
b461-efb2-38c5-5f56-df60,0.000305868,15391,151
4bda-fd88-dfc7-f23d-a40e,0.000367041,15538,332
fee2-52a5-f977-138c-7a87,0.000381039,12287,500
ea13-c265-e254-9a-d506,0.0036169,1362,11
d0b1-325d-b7d2-7ccf-e86b,0.00030899,15614,923
d47c-7bb1-3b10-cdf3-8f3d,0.000192901,22480,56
b597-b806-51a3-97eb-b8a0,0.00069953,4169,21
8f0-8a6c-a487-d88c-1606,0.000514984,10827,132
92ae-9092-761b-fc86-83a9,0.000530842,11412,832
e7c-3e99-c36a-fabb-b506,0.000609663,8694,366
7abf-5a0f-3b66-1f46-329b,0.000732422,5114,501
53f4-a4a1-7825-175e-9f5c,0.000796262,3677,309
6f2e-e496-ab0-1345-57c3,0.000211224,18653,50
716c-7348-3277-e992-8aa6,0.000549316,7751,909
d1d4-16bd-8770-6b85-8b78,0.000367041,17276,252
d558-b62f-7af2-7d50-3c40,0.000685871,4859,410
6711-380b-7863-e203-b55b,0.00030899,17957,816
b4a3-6bb6-d3d-c85f-b61c,0.00256,1136,1
2e0-7b20-6fb1-dd19-3890,0.00023593,13761,829
d3e5-537b-543b-2482-d856,0.000549316,8722,1289
4fdd-1e3e-a979-5d1a-e69d,0.000609663,5899,315
5f95-5ffa-61bd-cf47-3d13,0.000381039,13885,515
9a4e-bd3-4c29-90df-ceb,0.000743378,4802,189
eb82-58f9-82da-8604-c294,0.000880898,1437,109
c770-c9ab-92f6-292d-98f2,0.000804663,2850,211
d009-c37b-a4c5-1c32-545a,0.000530842,10804,754
4265-4ad5-2d0f-cb70-b296,0.000549316,8535,1092
45d3-7667-cb62-d8c9-9f94,0.000541923,10449,1491
b76a-bacb-a652-7089-cce3,0.000381039,12740,441
ca4f-222f-3552-d5df-f933,0.00023593,19304,611
1193-8370-8629-b7e6-f3fa,0.000482253,10909,262
2548-3514-4911-5a9a-af3,0.000127445,18872,98
c0b2-3448-85d5-d40-4e,0.000823975,1870,31
5133-1ed4-83bf-d75c-d6ba,0.000754371,4403,104
77b9-2a68-2f96-1ea2-952d,0.000880898,2360,90
5677-43ea-ca41-9f88-9e85,0.000549316,8493,1108
5a2a-ab62-f5d4-74b5-85c3,0.000578183,8659,88
7e61-fb6d-1f99-626b-11c6,0.000152934,18651,99
416-aa23-aa06-24ec-771d,0.000530842,14224,964
a843-8383-6fe3-c7dc-e5ee,0.000609663,5347,266
6cf5-2042-f90c-16fc-452e,0.000411987,9788,1115
cfbc-6f9e-794f-9aa5-ee9b,0.00023815,13790,318
d237-4e07-e7c9-4b86-e8ac,0.000611735,6784,237
d664-f816-212a-b107-ba68,0.000868056,2561,166
5cfa-f082-3149-8b2c-fca4,0.000367041,14569,97
2e97-1fa8-86d9-326c-9df3,0.000541923,8255,2154
ff04-4a3-ebfa-e6cd-5029,0.000305868,18613,236
d4a6-bd31-483f-f5d0-6e38,0.000758519,4669,17
45f9-1c48-fb48-d5e9-a44,0.000530842,7963,440
7bab-7d48-2477-67a5-6415,0.000549316,7183,1115
f42a-1e45-c826-ef72-f42e,0.000603497,7138,217
d26a-7cf9-2712-cd31-3bca,0.000611735,8591,281
243e-e21d-e274-4585-9efc,0.000734082,5746,132
a61-a67c-cb94-d287-95ee,0.000530842,10031,616
737e-5e06-1084-55f2-a38b,0.00063504,5631,19
25df-1865-c350-f173-eaec,0.000522316,13518,10
f367-2d7c-2ed0-8344-99a2,0.00023593,17818,550
5c86-9ceb-117a-a6b2-cf7d,0.000858307,2750,107
9b11-9469-b18f-8f2b-fab0,0.00030899,19208,1123
fe6d-cd0a-6c15-affc-5c35,0.000578183,6065,62
a14f-b464-a68b-d64-6460,0.000614195,4895,2
106d-6074-fd03-643f-ab80,0.000685871,7961,528
15e4-fd2c-52c9-3f5f-a01a,0.000530842,9419,157
a9f8-a725-ba67-3e47-32a7,0.000859873,2325,4
f4e5-36f6-c0ea-a38c-e5a7,0.000509779,11520,304
f19c-ca6a-f597-a23c-19a9,0.000609663,6030,341
b6ef-74fb-f905-80fd-3729,0.00585938,979,59
8654-2af6-de4f-40bb-693d,0.000873279,2058,4
10f6-35a0-a033-d1e0-d92d,0.00063504,6965,29
f6f-1d33-39af-875-9e30,0.000749496,5547,10
3263-601e-525-d296-31ff,0.00023593,18151,533
de52-5870-521a-6b79-2466,0.000353894,13644,427
bd74-10d9-e1f7-f339-abd1,0.000549316,10222,1096
644e-217f-62-2d74-70a7,0.000549316,5631,916
cfe6-5fd8-d0c6-d50b-326e,0.000541923,7124,2590
d005-6106-23d5-302a-c72a,0.000381039,11354,527
6ea4-1847-8803-91e1-9e08,0.000541923,7733,2249
6a3a-86f2-c622-9949-a38a,0.000825976,3203,40
a598-40ba-922d-c8bb-7c17,0.000353894,18778,231
29bd-375f-945f-b1c0-c940,0.00089925,2112,1
bd37-f7ae-3f82-fe6d-9a7a,0.000148844,16177,166
9df2-9d74-c07e-9a44-2479,0.000231743,17395,544
e362-47e-ab6b-a984-9dc8,0.000419718,12519,8
f646-d5-4a85-35c9-ff43,0.000353894,15964,1180
ac92-599f-4578-f717-8f68,0.00023815,21527,181
6782-57ac-8c12-f14-4039,0.000578183,4985,32
c46d-7347-413e-1e29-d69f,0.000289352,17341,40
bfa6-1013-9dea-22ca-f186,0.000631743,7754,2
a367-66c5-8b75-6e36-251a,0.000381039,15351,477
bd00-1ea4-5814-fe3e-3ccd,0.000549316,5624,1007
6cdd-88a1-177a-f852-f6d7,0.00064,4468,16
3c94-c677-cc90-b95b-20ad,0.000482253,12395,273
7c1f-3824-f8b7-83a8-9716,0.000771605,2512,290
f711-f8c9-3b11-2c61-de03,0.000541923,9083,2168
b414-2509-4d4-69c3-ccc2,0.00030899,19687,1237
b920-60d5-c58b-f431-8d36,0.00055566,13081,2
51fb-6fe6-74f0-6ef9-4cc1,0.000549316,7420,1253
ab40-e156-f227-1862-6d19,0.000267918,16655,139
32f1-6a5d-dd00-a7e1-d957,0.00023593,19402,548
8936-da17-f0e5-76dd-de2e,0.000856337,2051,1
37ad-30b7-ec61-5133-f5d3,0.000685871,5816,439
588a-4b04-f75d-54ef-e68f,0.000353894,16193,1229
d9c6-5c56-7d9a-c627-ad89,0.00093687,2511,4
736d-1bec-a9fd-4a97-63d8,0.000796262,3187,228
bed2-8eda-deb5-3e05-b01d,0.000611735,6734,319
e1b0-f660-c9a4-a256-e4d5,0.000611735,6618,258
6a8b-653e-ad17-65ac-5e0f,0.000428669,11139,424
2abc-c28d-1adb-4bf9-dc3d,0.000541923,7960,1997
f828-10f5-1873-4c98-732f,0.000411987,17854,1571
225-85dd-f40f-2d02-6235,0.0006,7053,8
af57-c9ac-4783-6416-ca8b,3.81039e-05,20765,6
70b-e9e-b8b2-1f7e-5b36,0.000281632,20115,60
da89-2ea0-83e6-933b-4e1f,0.000482253,16017,293
acd6-92be-7701-d3eb-7533,0.000549316,7821,1350
494d-87c4-1bc1-cd33-1aff,7.2338e-05,19830,8
b928-980c-6ff5-9277-62cf,0.000381039,13534,588
e537-65c8-4a79-34a5-5d96,0.000688202,6226,3
6587-1394-7af2-398c-c0cf,0.000609663,5872,323
6813-82d9-4894-83d4-500c,0.00023593,16436,247
68d9-f6d7-5f63-d8ce-894e,0.000609663,7870,334
c233-be05-ef17-cac-f2aa,0.0078125,218,133
898d-a289-db87-47f-dc15,0.000541923,9230,3264
aefb-487e-de1a-ab57-862d,0.000530842,10223,591
9daf-4217-283-71d5-7f18,0.00023593,16303,421
fdb7-4255-6c74-5ca6-2740,0.000281632,14409,109
5cda-ba1-6fbe-3af5-b6f8,0.00020736,15629,8
f5ec-e066-cb29-72f0-e53b,0.000231743,17842,693
2fdd-4cf1-6e12-517e-f2ef,0.000411987,13574,1434
37d9-f1c6-ae62-e41d-54f3,0.00035204,13894,44
c87f-fdb1-3380-3691-4f30,0.000796262,4989,334
266f-a485-9e65-5bb3-7eed,0.000449698,12165,33
7bc7-b2df-9b98-2a29-96fc,0.0078125,1422,275
e19f-ed9-12bf-151f-456a,0.000211689,21651,151
61ef-3b8e-e9f0-55-9741,0.00023593,20838,340
68dd-4a96-4f78-1f0d-4c54,0.00030899,16735,1084
d3f2-4775-bc87-1a9a-c27a,0.000707223,4672,40
c55-f27d-7c4-766-38d7,0.00023593,18000,373
1cd2-e905-47b0-2f91-fe25,0.000734082,4636,69
8e5-4ba1-a55a-7e3f-4d93,0.00023815,19458,148
a39d-e28f-989a-ea08-c7d7,0.000758519,4922,19
f22b-9cf0-1247-5a3-e9de,0.000609663,7995,360
fc69-cd2a-978c-24b8-7dbb,0.000381039,12169,455
cc45-11c6-bb0-84cc-a37b,0.00023593,21757,289
e40e-b798-1a08-5db-1fbe,0.000611735,6507,314
2fb4-244-ece8-c741-26fd,0.000880898,1408,39
d0c9-ad34-b786-44a3-b7a3,0.000611735,7826,288
529e-ed71-545d-6ca6-f34c,0.000541923,9772,2824
5de1-e398-2ed0-b23f-503e,0.000874412,1582,22
53fa-1429-b22a-8afb-2e47,0.000362098,12048,62
54d7-f91a-b490-6a0f-241b,0.000460646,10718,0
8f81-ede5-ef83-41ab-78e0,0.000541923,9316,2649
f0fe-ef7b-aed3-a58f-598a,0.000231273,17488,14
