GenomeID,Fitness,NumberEvolvingFitter,NumberEvolvingEqual
ac78-706d-1f2c-a5b1-d64c,0.000468857,10944,2
6584-6b6a-cdcf-7f15-a39b,0.000338702,14826,34
2df7-26d8-1ef0-bfe6-5a6f,0.000541923,7300,1409
ed2a-4dc7-f1c2-acf-425,0.000128601,18363,6
f4ca-55a4-6abf-c299-d4ba,0.000868056,1718,73
1715-88e2-1d11-3605-48c8,0.000976562,1021,213
7780-2330-968f-6942-2dff,0.000231743,17289,176
9ab5-395d-eb57-5486-e689,0.000530842,9567,304
3ffa-b89b-3341-bfe-1386,0.000541923,7503,1367
297a-2313-9c68-468c-5919,0.000825976,1986,23
d976-bee0-643c-55bf-3aa0,0.000353894,13721,563
ab9d-f299-81b4-3f3c-3eb,0.000482253,10795,189
f2da-4225-5537-1c9b-784e,0.000530842,9502,372
2d13-6dea-621c-7e29-5a22,0.000592728,6377,0
61c0-84ff-336c-39b2-b7de,0.000482798,10646,139
c5a9-3831-a4ab-3f04-245,0.000353894,14420,324
22e5-b624-131e-2b03-3e89,0.000686646,4505,72
fb4e-1c5e-b546-9ff9-5b62,0.000424816,11689,35
b78c-ebf1-17ad-76c0-215b,0.000428669,11377,229
8960-85e6-ecf-1211-15c1,0.00023815,16793,90
9b68-34f6-cbe5-ae87-5ffa,0.000267616,16477,7
390b-b39a-9311-47da-c5ab,0.000825976,1986,22
7525-b22e-cb6-ae8b-d1c9,0.000685871,4531,350
711e-4353-a8ef-c178-efc9,0.000152934,18073,12
f6d6-332d-42b6-543a-5d67,0.000549316,6872,661
c7ea-176d-25f3-d4a0-c5f8,0.000549316,6796,684
97cb-8bac-7901-a8cc-6e9f,0.000848258,1921,1
fae2-50ac-7cb2-7a85-f2f4,0.000231743,17368,173
6404-d2ba-4655-9e69-e85,0.000541923,7571,1475
3211-3634-9a31-ab12-df01,0.000541923,7552,1350
4354-1c6a-bb0c-4db6-32d5,0.000603497,6202,170
efcf-92ed-ca6e-3624-3156,0.000353894,13721,585
9dd0-8829-c6f8-3a75-3916,0.000305868,15537,134
5113-291f-3817-efb1-6dd,0.000611735,5567,204
51f9-a196-2b27-e7d1-5ff4,0.00063504,5343,42
f476-fcd5-2a7f-120c-8f1d,0.00325154,451,8
5d71-6c4d-bad-8898-541e,0.000756,3106,63
fc29-8dd4-cfe8-52bd-a828,0.000386238,12871,43
39fe-b02e-1475-45ab-38c7,0.000578183,6431,45
4c6f-f7a7-90e9-1c57-4a64,0.000734082,3695,226
3911-5655-fa93-4d86-9c01,0.00643004,301,0
94bb-2e1f-935-c3df-b206,0.000530842,9433,341
4aa5-6d4c-92af-db8e-89a3,0.000685871,4391,305
7bf9-b00-183e-c947-f430,0.000353894,14520,298
53c-5d7d-3d7b-4ccc-7e5a,0.000734082,3535,231
7549-4845-879e-5542-1feb,0.000148844,18370,23
1f1c-89de-f886-416b-1af0,0.00064373,5087,172
1a68-15c1-4623-2f93-494e,5.9499e-05,18607,1
e415-34cf-a6cb-2190-819c,0.000157286,18152,60
4716-177d-894f-3f9c-58e8,0.000609663,5960,252
4003-83e9-ea1c-5911-94b6,0.00038104,12931,384
d07-59c7-dc13-cb6f-b88b,0.000752185,3235,0
d12a-598-49a1-ebf6-282,0.000281632,16061,64
8fa1-2e4c-6ea0-69de-ad44,0.000530842,9483,357
980a-9d04-d07c-1b7a-3ed3,0.000353894,13813,584
5126-8645-ff63-8d9a-3c7d,0.000796263,2418,172
b1a8-a11b-56e3-2048-afa,0.000549316,6837,699
427-b852-a7fe-d4a3-d3cc,0.000305868,15819,28
7ad-b655-f103-3483-c7cf,0.00030899,15170,598
9292-2b4-fc01-8ee0-8220,0.000183521,17969,29
68e5-7f1f-52b3-5c0e-6ec0,0.000666819,4969,2
b0e0-8bb4-c248-6dd2-fd71,0.00023593,16906,85
c358-757f-b3c6-b45b-aa03,0.00064373,5223,178
96a2-5864-b315-5568-7446,9.15527e-05,18375,3
26fc-5a90-ee35-9df6-52ee,0.000520365,9948,61
4a0d-100-d123-2a0d-fb3d,0.00023815,16732,81
9355-d894-da1a-4787-339f,0.000541923,7349,1393
da2c-e695-7495-ab4f-10a2,0.000367041,13282,133
6fd2-1b2a-c4b1-e0e2-f7b0,0.000732422,3731,265
652b-9754-cf6c-a592-ad8,0.000652895,4886,31
ad0f-e49b-2ca6-21a4-8feb,0.000743379,3369,86
48f5-8745-3e45-1861-2cd8,0.000669041,4892,76
e62f-4395-c0ef-1faa-4e04,0.000353894,14632,291
c28b-70ee-7fd3-6da0-72e7,0.000482798,10647,134
99f9-4a5a-e9d0-53be-3763,0.000353894,13968,567
5bed-3a5b-6d89-f8e1-86b8,0.000598281,6434,2
b7b-6ac6-9eca-2a6a-91af,0.000816118,2127,19
4eb8-37b7-7b23-6f94-c4d7,0.000976562,1035,222
d237-357-4423-39b1-9eee,0.000825976,1985,21
20ac-19f4-61c3-8e35-12d5,0.000411987,11851,946
e87b-5e6e-c00f-a1bf-d4ec,0.000530842,9394,355
e1ec-ec8c-2c18-cb35-aa93,0.000353894,14249,331
5380-ebe1-c487-b543-7a16,0.000771605,2853,198
c45d-be85-cb6a-d3b9-b0b,0.00018963,17855,7
b11-a7ec-29c8-4e0f-c042,0.00044045,11214,9
4fba-8578-f9ec-36cc-a161,0.000440449,11033,26
7999-bd9c-c5ed-3aa0-8537,0.00023593,17204,243
ea7a-bbe8-cf07-3f03-e9ff,0.000305868,15604,129
10d9-7210-5d7d-a57e-77dc,0.000541923,7505,1352
2d13-74e2-cd7-8d92-94ac,0.000509779,10392,98
fc46-72b-5249-c233-41cb,0.00216,639,6
18ac-cc93-d256-2aa2-b473,0.000411987,11877,948
2ac0-d93d-d2d5-cb90-76b1,0.000549316,6795,683
f7b8-6dd9-6694-210e-35db,0.000353895,13741,161
809e-668b-d728-b3c7-927d,0.000669041,4811,80
10f4-8c3c-4525-e3c9-57cc,0.00038104,12743,409
bbd7-c422-3c09-ff1c-76d1,0.00023593,17274,238
4ae8-f6d4-e4aa-b17c-17e3,0.000530842,8988,515
2eae-22f3-1baf-d4d1-846f,0.000825976,2084,5
867a-8be3-a1f5-24b7-193f,0.000541923,7574,1413
395-cf75-4474-607f-d0be,0.00055566,6865,12
d605-643b-6dd1-2646-e4a,0.000549316,6868,667
76c4-b1f9-271d-d8f8-cf6f,0.000541923,7405,1386
9c34-28e2-816e-624d-e60,0.000611735,5482,98
d26e-7beb-97a4-f98b-54e3,0.00182899,733,3
1cee-eff8-c0d0-7b0a-f51f,0.000353894,14468,303
a67b-4d78-710a-3e1f-4704,0.000514984,10136,80
c5ed-a532-ce3a-c28a-fcbf,0.000401618,12759,2
f786-3454-1f83-9af8-41de,0.000541923,7576,1450
8e3e-506a-4d57-8e06-5485,0.00114312,949,0
22c-27ac-8bb3-5ae-6a99,0.00154321,798,26
e7e9-503e-1d33-d7c2-333,0.000338702,14885,139
49e2-d7c6-6e51-cad-4397,0.00123596,934,1
4ec8-9aec-9401-9c1f-28f2,0.00030899,14982,605
e887-f14e-f89e-1263-582b,0.00063504,5324,41
171e-b5f3-7048-a2d1-bba1,0.000449698,10929,7
dae2-8abb-bdf-f815-627d,0.000541923,7455,1460
f12-41f8-3a43-7d63-4ea5,0.000796263,2670,101
7ddb-cc2c-e991-11dc-684b,0.00102881,969,16
b1c5-8168-9147-bbfc-352f,0.00030899,15139,613
a6c4-250e-a7-b2a4-1d23,0.000578183,6569,19
6325-c1b6-5f1b-9d68-3f1a,0.000549316,6910,688
7391-a9d6-2783-cd2b-b4f7,0.000771605,2911,254
b6cc-d0be-8e61-c4d4-2771,0.00023593,16990,75
b5a0-134e-24b6-4401-d822,0.000549316,6780,680
32a9-ddc3-84a6-a8c9-b87f,0.000235058,17412,1
44e1-6282-7a7a-65cc-d391,0.000281632,16056,76
bd2e-541b-19a3-b265-f78f,0.00023815,16532,79
2ba8-ecbd-7d04-c956-b193,0.000411987,11759,927
d675-bafb-2c09-4335-d156,0.000549316,6863,620
398d-c795-b99c-ee0-f2c5,0.000541923,7640,1412
4774-9cb2-568d-c437-8b4d,0.000917751,1286,6
299d-2a1b-7431-55a6-6d50,0.000353894,13795,587
4587-4026-f567-795f-a520,0.000305868,15658,133
5c2f-9ce6-a66-b2bc-611d,0.000411987,11755,952
95b4-895e-50fd-dbe-dd04,0.000858307,1830,87
7470-c3eb-cd29-69d7-3d4a,0.000823632,2142,0
7249-4d21-be12-3992-7268,0.000411987,11658,1012
3e9e-840e-2425-45be-273,0.000743379,3354,49
3a9-f09a-7127-c1bb-2a2c,0.000530842,8931,534
e8ac-1b0b-1c1c-4a46-94e6,0.000353894,13894,581
e628-384f-a3e7-aef5-af2b,0.000541923,7566,1400
e3ee-eb83-d3c1-9272-eec8,0.00023593,17045,217
67fb-95ee-3a62-b871-9a48,0.000611735,5582,193
6146-9c60-85cb-3507-2ed2,0.000411987,11778,986
36ec-a3b0-e46f-e0f0-ef41,0.000578183,6449,33
d3ac-48f7-f812-d85b-b87e,0.000749376,3342,1
4b70-7cdd-d4b9-fa2b-c7ce,0.000211224,17686,26
a1a3-cb27-ca1e-fdd2-f280,0.000859873,1849,2
f5de-1e86-99f3-bffd-1c58,0.00030899,15022,619
b8e4-4f07-35d3-c948-5f63,0.000796263,2437,171
fdc6-98e6-d25d-bcb3-854b,0.00064373,5051,161
1197-82ba-97cd-1579-ca2d,0.000549316,6792,725
5ea6-7001-8c20-fb15-78fd,0.000530842,9500,345
1dcb-88d2-9f8b-6f70-9195,0.000541923,7524,1478
c26f-4877-533c-345a-5752,0.0234375,76,4
1809-fdbd-2717-3d16-c96e,0.000771605,2716,212
baaf-537c-5d17-f56e-7e20,0.000874412,1643,15
d556-c1c2-6b33-960d-e153,0.00038104,12816,407
7d5c-5441-6775-9189-5ea0,0.000796263,2676,42
b960-47d1-c7e3-c222-1034,0.000231743,17290,203
1c2a-7cd2-63b1-7941-7240,0.00023815,16703,57
e1d1-4e98-3403-4d05-e4a5,0.000353894,13755,571
32d8-cc93-e7a1-9a4e-5e1d,0.000864,1805,31
b622-2a4e-92a2-19d3-a390,0.000578183,6514,46
4e3-fba5-f228-38e6-48aa,0.00023593,17121,247
d6cd-4e3c-2250-698a-42a2,0.000541923,7561,1352
afae-e773-df86-74c9-36aa,0.000353894,14616,314
72e6-a7a2-33e-5a87-41f0,0.000917751,1370,23
615b-a0c8-959e-749-aeec,0.000530842,9001,552
cb8-ed8c-96be-ec3e-6255,0.000976562,1062,195
cd68-5f25-9f7-d0a6-b9ac,0.000324148,14912,0
7fae-b166-25da-677f-b8a,0.000231743,17565,202
2b48-846f-a5c9-557c-4495,0.000526453,9917,0
2754-b8fb-e1c-35d3-132f,0.00064373,5110,177
45b-9fb2-6824-89c5-8db3,0.000411987,11566,959
2d5d-973-3f19-5337-70f3,0.00154321,766,22
4aa3-c5f1-2299-7db9-e4af,0.000602137,6284,1
285d-a902-691e-ce26-fe7e,0.000868056,1597,71
317a-a5d-db8e-999f-9422,0.00023593,17009,166
6941-c6fc-9d96-a85a-1a34,0.000353894,13997,591
e89-f2fe-e025-3122-70b7,0.00030899,15067,627
c4d4-597f-19b9-2df2-27a5,0.000611735,5781,112
4960-b48f-aaba-24ee-4e2e,0.000541923,7465,1404
9a3f-d458-759c-b3f9-24a,0.000411987,11766,948
f9b4-a29b-55d7-342a-23ee,0.000353894,14368,341
347-68de-7c0c-fd29-fa22,0.000685871,4387,342
a623-8a58-6a18-cdf0-92b7,0.00115741,932,18
8dd9-761b-28bc-8f63-564b,0.000743379,3268,39
6b3c-a91a-48ca-d554-770b,0.000406426,12748,0
d175-1e97-d5ab-c24d-9ee7,0.0065918,237,5
71a7-ad48-c41-a091-990b,0.000652895,5096,31
311b-4e37-66b1-79e6-238b,0.000411987,11762,964
f5ae-f8ac-8e51-cb59-baf9,0.000353894,13910,600
14d-13eb-bfc-1074-1719,0.000611735,5567,239
8f4f-6d8e-a718-f600-e774,0.000578183,6531,35
caa3-d3bc-3cdc-897a-faf3,0.000411987,11598,888
ac96-7f28-f39f-3ae8-4a81,0.000164285,18134,7
6513-1827-b586-7110-289b,0.000353894,13912,574
cc9f-3ada-9e81-9e58-774d,0.000804663,2301,119
f256-b5c2-71bf-e5f5-f0aa,0.000411987,11813,904
bc40-948d-58cb-43c2-ab67,0.000541923,7461,1384
7c3b-55eb-3c26-edfb-3be0,0.00023815,16827,21
7bd5-8003-96d3-3f64-2ff0,0.000530842,8965,549
b0b8-2b8d-ac7c-578-b638,0.000680473,4974,0
8608-5eaa-35a0-c22f-4ca5,0.000549316,6865,695
42d-b80-b116-39cd-cdaf,0.000440449,11228,65
314b-d97b-ab00-25eb-552d,0.00030899,15313,593
5b7e-aa71-f9b9-dd15-7b4e,0.000428669,11436,283
153f-908e-2b19-c933-476d,0.000541923,7495,1372
5201-ab4d-90a8-5852-ad96,0.000737034,3570,4
fde0-302c-f859-8e89-887e,0.00038104,12926,400
cd33-d14d-56ef-eea6-cfbd,0.000541923,7650,1368
d9d9-906c-77d2-a5e6-9f7c,0.000400543,12760,17
f5bd-83d9-1075-320b-81d1,0.00030899,15109,666
6bf4-61d2-9acb-7c6a-93de,0.000428669,11339,240
6de7-5063-32ad-895f-5229,0.000948148,1270,1
8972-5627-d0d4-b361-c23d,0.000379259,13391,1
e7c6-1f55-240f-8292-9bbf,0.0123457,145,8
4f22-a3ef-a430-7332-2681,0.000976562,1043,213
3fef-2b1f-c5b0-709e-762a,0.000549316,6724,678
d4b3-8d4e-4377-b792-d730,0.00203451,683,1
ed5c-9189-61b-7a41-4db2,0.00023593,17030,237
8af5-c964-f1a1-2f25-3c96,0.000353894,13885,603
4306-f4c9-b5d4-867d-ac5b,0.000231743,17437,174
8d05-d929-98f5-43a3-7f5e,0.000452623,10999,60
b13a-685d-fce2-18f0-4630,0.000353894,14478,316
2123-a501-baf-d6f7-2b7f,0.000353894,14620,325
83df-f386-50f1-f883-43c1,0.000411987,11606,941
eab1-941e-4703-ef59-e51e,0.015625,122,6
3f95-25ae-ed61-ebb3-14e,0.000411987,11655,967
d3b4-39f0-d4fd-92e6-1603,0.000231743,17511,195
b804-7d97-aa21-ff07-6cf1,0.000353894,13885,646
8f40-eda9-e051-92f6-b4ea,0.00055296,6766,5
b6ac-841b-849c-8ba9-1702,0.000754371,3295,92
9aa0-43ad-9499-44c1-42b4,0.00024,16468,3
18a-d401-305e-e1db-66f7,0.00477758,354,0
bfd3-2901-d2f4-b567-5a10,0.00027216,16199,0
e2af-ac4a-3b2f-d06c-5cb1,0.000530842,8994,508
9924-8df3-bddb-c982-6fce,0.00023815,16455,67
172f-9ed8-3644-525e-6f44,0.00055566,6561,6
91f-6b92-87ca-5f8e-f7fa,0.000305868,15795,140
f5bc-5451-70ff-3004-6910,0.000305868,15960,153
a9fa-5322-91cc-b92b-c9ce,0.000281632,16214,57
61ef-f424-23f8-c2ea-3320,0.000743378,3492,21
57ff-2880-58d1-6f00-fe42,0.00023593,16902,92
93b-3550-bbad-2d34-f83a,0.000541923,7461,1363
b26e-4c99-5ad1-6f2d-a7c0,0.000530842,8991,517
ead7-4062-8aa5-5766-42fa,0.000353895,13651,156
87d6-8b86-59d5-4611-b922,0.00023593,17030,175
8007-f880-5bb-dad8-67ad,0.000424816,11682,15
ad7c-cb99-f0ec-188c-378d,0.000428669,11401,264
83c7-bee3-ebd8-106e-3c1a,0.00038104,12838,390
6a86-fb45-7c7c-f52b-52ab,0.000541923,7574,1408
596b-961c-6952-b341-dc2d,0.000411987,11875,1036
2274-3348-d4ad-2830-e21,0.000411987,11675,892
3c5b-d5ac-d9ba-2d47-ee38,0.00023815,16818,73
1147-b10e-ad1c-fd20-c17c,0.000976562,1028,231
e936-67a6-bcc2-65b3-5cd2,0.0009,1377,12
f6d-252a-bbfa-ed96-336f,0.000729333,4250,9
99c6-4702-c98b-318-fa43,0.00023593,17312,197
5694-a7f3-8b75-1356-da6,0.000549316,6632,671
519f-d584-66ab-7f2a-4feb,0.000609663,5850,227
1cd4-f6d9-70bf-7430-26a4,0.00023593,16967,171
2819-ba85-9e36-bbbd-4109,0.000541923,7585,1453
9a3b-858f-6998-5f9-3f64,0.000603497,6079,167
6239-c1d9-b517-6f-7d96,0.000615375,5351,0
f620-268b-b6af-1b76-6305,0.00135634,886,2
f3e4-fac-6f9-a8fb-101b,0.000353894,13843,566
67dd-efc3-e8db-6ed7-98bf,0.000353894,13950,544
f26d-c94a-e382-62b0-4b8b,0.000353895,13699,159
7b93-8e9d-f5c6-7b4b-e92,0.00023593,16887,189
70b2-b6c-e0ed-598d-7a43,0.000411987,12005,909
96f7-fb65-9541-8cbd-76b1,0.000609663,5861,235
2a42-2e1b-e7d3-c1c6-d1aa,0.000541923,7437,1359
8fb4-430e-dc8d-24f6-cfcb,0.000609663,5892,225
bc3e-aa4a-706f-9ac8-6f4f,0.000796263,2409,174
b1cd-6e51-ea98-8e5a-9347,0.000732422,3787,259
b5db-197f-e965-264a-b447,0.000717176,4269,1
5c0b-fc41-4b1a-b81b-863d,0.000541923,7457,1404
9124-6579-5b03-637d-d32e,0.00016,17989,0
65ed-7427-6498-776c-8964,0.000743378,3521,34
b575-2a2d-698f-1079-8dab,0.000135,18403,4
3cbe-6c0d-b992-aaab-b45e,0.000220225,17710,23
4a8-858d-15fb-e959-1e96,0.000225306,17549,30
3a6-aa22-500a-c8de-5361,0.000424816,11704,6
7941-40cb-8b41-b1e1-3836,0.000231273,17589,4
c435-b68a-bdc3-da30-9fe3,0.000428669,11340,291
5673-fe8d-eca8-9525-23aa,0.000549316,6917,704
aac5-4013-6573-ed39-5efe,0.00023593,17279,223
6cfe-80cf-9519-9938-dad1,0.000685871,4490,308
951e-fda9-f908-4bae-1fdc,0.000756,3174,51
f16f-a221-1e69-de17-3746,0.000411987,11908,965
b250-6d08-15d8-4769-641,0.00115741,991,12
2727-894-e651-3d00-4ffe,0.000123214,18445,2
54bc-1442-f27e-1f13-5672,0.000338702,14809,114
c045-82d7-df8f-b1e4-7d9a,0.000520365,10169,54
4ba3-4303-b2a3-7829-337f,0.00038104,12883,408
e95d-3930-92a0-c8ec-eb15,0.000549316,6858,674
4427-c208-74b-8be9-7e87,0.00091125,1437,0
c74e-9961-9d6-4f30-a074,0.00030899,15097,630
19c1-7a01-7d5d-da3e-5731,0.000541923,7331,1408
58d5-e40c-11ac-831a-77c8,0.000578183,6493,41
5ea2-476d-c752-ac50-8b87,0.000685871,4512,323
a9b1-2a15-3dd7-605a-7d5e,0.00030899,14930,657
f19f-b92f-616a-34c-3c49,0.000603497,6139,162
83da-80b6-a3b4-4b2d-2d06,0.00025284,16507,2
375a-3b7d-9e3f-89da-6250,0.00023815,16651,85
98bf-7701-e72a-3c73-c22e,0.000771605,2841,249
9f35-aa66-3932-3d74-3441,0.000428669,11262,237
47ae-3657-3c4c-2ed8-72ca,0.000353895,13580,143
9ff6-f83a-a78-2d6b-4101,0.00030899,15161,633
a752-8e8a-1325-888d-2c21,0.000231743,17213,189
d870-d03b-6278-14bc-ff14,0.000549316,6752,710
d543-1337-421c-b3bc-3b10,0.000686646,4367,79
2efc-8974-e22b-3974-b6e0,0.00023593,17068,218
718b-ec1-398f-d404-237d,0.000353894,14568,350
9239-7a85-b905-e868-6403,0.000353894,14435,281
a458-a84c-31a0-e9c2-de9d,0.000611735,5460,111
bc3-226f-b48f-f93b-a790,0.00069953,4311,17
2e7a-d1fc-e2a2-1bd8-a67f,0.000411987,11848,1004
11f4-2cb4-b3a6-ea8c-7445,0.00076171,3167,6
949d-e59-9ec4-492c-794,0.000411987,11855,905
2c7c-c4aa-5798-f1e-e083,0.000530842,9824,75
fe18-2112-d37-b1be-b9f,0.000353894,14565,333
817d-ed4c-2bc7-af19-23b1,0.00054,9070,2
9ce0-fa88-1ade-3ba4-43b5,0.000549316,6770,688
17e6-f415-dcd3-6f7e-334,0.000148844,18328,21
2fe5-4c0b-ca1-5bac-fb24,0.000858307,1803,71
c385-187c-a99-a058-87fb,0.000211689,17822,51
6f6c-51da-87ca-747f-a2b8,0.000592728,6390,0
f1cc-3063-26c3-e75e-6277,0.000615375,5535,7
dfdc-5cb1-f4e9-e156-c1e8,0.00038104,12956,404
463e-f954-eaa4-b00f-1bea,0.000902867,1412,7
aec5-297c-857e-7335-ecc5,0.000541923,7481,1358
c6ad-254f-c0e3-f3fa-c825,0.00121933,938,8
e6be-a034-ae81-d162-5044,0.00023815,16575,92
7b5a-c57e-8913-d8-38b3,0.000426667,11567,3
75d8-a423-2dfe-9551-b713,0.00023593,16844,97
2d28-5bff-dc62-ee0b-4ff9,0.000428669,11384,235
b02d-a32f-6173-fd70-2aac,0.000749496,3251,12
e538-4fb7-35a1-1359-3ef9,0.000482798,10594,124
8100-9b4a-83f6-841e-657d,0.00462963,356,6
f1ec-6e6f-22ac-95fe-5fe7,0.000522316,9943,8
31ac-347c-b86f-2a7-2963,0.000353894,14489,318
2a2b-daf-3c10-32d7-a470,0.000609663,5802,212
815e-31d2-ab43-3451-5ec6,0.000541923,7480,1419
2d1c-a81b-f0b8-e58b-aac2,0.000305868,15942,28
b818-63f8-4c5b-635c-984a,0.000609663,5974,244
7ac3-a572-d5a9-6b7b-8afd,0.000632957,5313,6
a920-bbc9-374c-4b1b-9e63,0.000603497,6214,162
51d5-334-25b-9e30-6690,0.000578183,6580,37
9aa5-4951-1dae-592d-c1a7,0.000353894,14502,298
f216-a150-c503-b70a-5025,0.000652895,5108,20
dfd4-158c-8e28-e22f-b3bc,0.000367041,13370,118
394b-431-ad5-c773-e660,0.000734082,3690,207
be91-bc2c-6335-bb9e-ce93,0.000411987,11818,936
c12c-c720-114d-6f83-eb7d,0.000434028,11320,0
696-a8ce-efae-116b-7041,0.000231743,17364,179
a60b-d1f4-222e-5e0e-9c8b,0.000549316,6673,698
9d18-e4fe-d71f-efc7-c933,0.000611735,5582,244
3bc1-60f4-ed4f-41ae-882b,0.000559624,6721,1
f6aa-23c-2ac6-cdca-f203,0.000686646,4470,61
fbb7-c63a-ad2b-abde-2c2e,0.000353894,14382,345
27fe-e79f-8d22-154d-294d,0.00042867,11139,117
554-180b-f9f7-20e0-a4bf,0.000231743,17518,173
d962-3997-a84e-ea69-a904,0.000541923,7427,1441
65b4-4138-f1b-2556-c2cc,0.00063504,5323,33
e863-91c0-3e4f-535c-a480,0.000609663,5824,240
6c5-ea83-df3e-b6da-ecd,0.00025489,16601,1
ddee-5a2d-edbe-2652-31c6,0.00033039,15040,10
6864-17ba-6f13-2442-183d,0.000509779,10190,151
9ac2-7090-432a-da9d-196e,0.000305868,15677,125
e03e-3c5b-d065-cdfc-62ad,0.000530842,9021,515
22b-3661-7a67-713f-5aa3,0.000976562,1024,206
92a5-42f6-fd90-ee63-4e4e,0.000541923,7491,1446
b47a-df01-ad11-84e0-acfe,0.000353894,14553,305
3e02-1ccb-3b41-3b93-b2e,0.000541923,7355,1399
898f-9315-9453-486d-2dc1,0.000843048,1933,3
13e7-1410-b5fd-5229-12d4,0.00023593,17302,225
ad9-c035-8a73-461a-fbc8,0.000220225,17681,4
bc9e-220a-38d1-dd99-ba13,0.000707223,4315,23
d5d0-71a0-707d-e85f-f3d3,0.000267918,16404,27
e0d-b367-8226-5859-8634,0.00070254,4469,1
625c-3b4e-fd73-2cc0-dbe,0.000562629,6816,3
475a-57a9-c150-3f2f-d748,0.000732422,3890,284
fb6a-24ad-1a07-c003-70be,0.000411987,11630,962
2cdb-68c0-fb95-ee01-b149,0.000367041,13647,113
e03a-27e4-9f62-1547-97e,0.000353895,13778,155
614f-21b6-f1db-806b-c414,0.000367041,13310,137
b2a3-ad46-2cd4-ae39-9b47,0.000758519,3164,6
de1d-3cf5-d0a3-e710-8d01,0.000514984,10062,82
be63-4e7a-ed43-ec8f-d26c,0.000353894,14609,309
5c64-9cc8-29fa-4e3f-1d33,0.00137174,865,8
65c1-f900-ec11-3664-e010,0.00063504,5295,42
6ca6-dc00-768-96a0-2a3f,0.000549316,6849,659
249b-84ae-2b22-ef15-9f91,0.000796263,2426,189
da3e-54d7-9891-c64f-8b3b,0.000578183,6595,25
78a1-3f61-6ce-1ffb-6d59,0.00069953,4390,24
aa09-cfb9-2785-b0d7-efb4,0.000367041,13323,126
da22-9bcd-bbd7-cc55-5213,0.000669041,4810,82
3a55-bfc1-5a6d-61da-7098,0.000549316,6609,689
4a21-f6b8-8860-ddbd-e54a,0.000353894,14468,299
b5b6-8670-67a-79a5-7360,0.000549316,6784,726
beab-53c7-f2d-7a82-201c,0.000301408,15903,21
cb30-a895-1e5d-5390-8652,0.000353894,13733,571
8022-c8cd-d6b2-8f50-4350,0.000609663,6001,232
59a8-38f7-3e4-d2fa-c46c,0.000175238,17976,5
9ebb-d701-8a36-f953-3574,0.000367041,13626,121
645c-d3e1-2159-711e-de03,0.00030899,15016,605
6edd-9285-1b6-f914-8bd8,0.000578183,6639,29
686e-7990-4f09-89c8-eaae,0.000941709,1328,0
5c80-bdff-1acb-cda2-bc11,0.000367041,13376,130
8c45-bd88-13cc-36b7-b153,0.000411987,11616,949
e954-2944-d2b4-41f-f6e6,0.00411523,366,14
65c1-e112-6cb0-a99a-2149,0.000565778,6552,71
927-e481-f23e-bd96-8712,0.000530842,9689,354
896e-3164-463c-2219-8655,0.00076171,3193,15
47d4-54e3-5b0b-4f6f-df1c,0.0007875,2812,34
6fa2-b8e4-727d-68bb-1498,0.000353894,13837,581
